	SRR1927149	SRR1929485
K07668	3548	1121
K07669	865	205
K07670	33	1
K07671	11	1
K07672	86	67
K07673	10	99
K07674	26	234
K07675	380	398
K07676	37	248
K07677	679	555
K07678	10224	925
K07679	2001	979
K07680	26	97
K07683	467	82
K07684	230	156
K07685	90	196
K07686	107	179
K07687	519	248
K07688	70	83
K07689	1688	148
K07690	13	46
K07691	2	17
K07692	342	135
K07693	147	29
K07694	328	54
K07695	16	35
K07696	819	672
K07697	187	72
K07699	2030	612
K07700	55	156
K07701	32	199
K07702	10	66
K07703	9	96
K07704	1160	252
K07705	1460	440
K07706	1297	499
K07707	257	46
K07708	3816	407
K07709	327	238
K07710	491	368
K07711	172	171
K07712	5414	304
K07713	7684	2705
K07714	657	360
K07715	230	123
K07716	211	65
K07717	16	1
K07718	5016	1138
K07719	15	1
K07720	25575	5998
K07721	17	2
K07722	10	67
K07723	11	0
K07724	11	69
K07726	4510	782
K07727	2525	428
K07728	47	5
K07729	6450	1711
K07733	2	13
K07735	58	105
K07736	991	431
K07738	2888	410
K07739	340	136
K07740	1550	99
K07741	4986	2111
K07742	673	281
K07746	54	13
K07749	337	153
K07751	3788	188
K07755	209	121
K07757	131	215
K07768	906	43
K07770	286	33
K07771	13	115
K07772	7	57
K07773	1904	93
K07774	30	11
K07775	2570	807
K07776	1369	377
K07777	489	459
K07778	47	43
K07781	11	42
K07782	2	45
K07783	3136	1352
K07784	36	167
K07786	32	136
K07787	3680	933
K07788	29	170
K07789	34	197
K07791	887	541
K07792	487	395
K07793	1353	197
K07794	31	2
K07795	718	69
K07796	18	93
K07797	25	61
K07798	131	90
K07799	46	178
K07803	10	56
K07804	15	104
K07806	436	243
K07810	6	43
K07811	18	195
K07812	77	171
K07813	417	210
K07814	13991	3349
K07816	2702	602
K07821	13	98
K07862	5020	590
K07979	3774	1102
K07991	6	1
K08073	58	0
K08077	7	0
K08082	355	62
K08083	879	215
K08084	2019	14
K08092	28	109
K08093	13	0
K08094	36	12
K08122	529	504
K08137	6897	200
K08138	1442	961
K08139	19	0
K08151	280	273
K08153	86	64
K08154	3	57
K08156	1422	672
K08159	1720	567
K08160	21	187
K08161	1395	405
K08162	95	88
K08163	9	172
K08166	236	9
K08168	4	12
K08169	244	319
K08172	33	224
K08173	31	100
K08174	3	13
K08177	341	342
K08191	4047	1274
K08194	219	342
K08195	26	16
K08217	165	10
K08218	9054	1965
K08219	19	122
K08221	39	17
K08223	5895	1238
K08224	40	140
K08225	10	81
K08227	15	113
K08234	762	385
K08239	1112	193
K08252	594	16
K08253	55	1
K08256	675	3
K08259	39	9
K08264	23	4
K08276	7	43
K08277	4	43
K08279	11	98
K08280	165	2
K08281	988	390
K08282	5152	1124
K08286	42	0
K08289	5413	893
K08296	333	180
K08297	19	219
K08298	52	132
K08299	6	76
K08300	8242	449
K08301	9574	1958
K08302	197	367
K08303	20955	5119
K08304	46	278
K08305	2775	300
K08306	33	110
K08307	7526	1898
K08308	36	72
K08309	6579	964
K08310	256	66
K08311	2033	97
K08312	1684	101
K08313	12	63
K08314	35	109
K08315	4	63
K08316	4840	994
K08317	12	100
K08318	6	92
K08319	28	93
K08320	2	83
K08321	225	111
K08322	86	189
K08323	7	106
K08324	10	94
K08325	2498	143
K08326	5	60
K08348	42	275
K08349	10	59
K08350	9	66
K08351	35	203
K08352	50	11
K08353	12	77
K08354	19	72
K08364	827	223
K08368	45	264
K08369	205	552
K08372	685	78
K08384	3600	1462
K08475	23	96
K08476	16	67
K08478	10	47
K08479	308	0
K08483	9034	1636
K08484	7058	334
K08485	5	49
K08587	32	13
K08589	232	5
K08591	1452	699
K08600	4904	884
K08602	5107	702
K08604	18	14
K08640	494	206
K08641	427	145
K08651	3149	747
K08652	17	0
K08653	33	45
K08655	22	6
K08659	694	202
K08676	6488	2569
K08678	910	216
K08679	2166	731
K08680	2034	70
K08681	1558	540
K08682	4	61
K08687	0	15
K08688	2	2
K08693	272	109
K08714	1723	28
K08722	470	259
K08723	162	83
K08724	239	91
K08735	26	10
K08737	845	217
K08738	24	14
K08740	9	3
K08741	7	2
K08744	880	205
K08770	13	5
K08782	7	6
K08784	26	49
K08790	20	50
K08794	42	3
K08804	45	0
K08818	70	15
K08824	67	5
K08825	0	13
K08838	197	30
K08850	28	0
K08851	13	2
K08852	44	43
K08857	118	58
K08860	44	0
K08884	2944	720
K08895	9	4
K08900	54	48
K08955	9	8
K08956	23	0
K08961	56	19
K08963	874	192
K08965	20	3
K08966	72	0
K08968	653	318
K08970	11	100
K08972	55	10
K08973	14	11
K08974	1781	337
K08978	3246	834
K08981	232	6
K08984	51	56
K08986	185	98
K08988	221	25
K08989	15	53
K08990	2737	81
K08992	5	43
K08993	7	32
K08994	21	96
K08996	11	56
K08997	10	145
K08998	1920	254
K08999	663	236
K09000	557	32
K09001	3713	249
K09002	156	122
K09003	425	144
K09004	14	0
K09005	509	203
K09007	464	154
K09011	2283	682
K09013	3674	1479
K09014	5275	2042
K09015	3112	951
K09016	7	70
K09017	2019	477
K09018	12	79
K09019	5	31
K09020	475	129
K09021	26	83
K09022	4159	878
K09023	5	40
K09024	2	30
K09065	682	333
K09117	1994	424
K09118	62	250
K09119	11	1
K09121	826	471
K09123	1170	296
K09124	2185	725
K09125	2615	800
K09128	418	70
K09131	1173	149
K09132	30	8
K09133	297	126
K09136	6052	233
K09137	223	50
K09139	9	0
K09143	16	7
K09144	3548	782
K09145	38	6
K09153	1501	383
K09155	419	46
K09157	3334	1398
K09158	6	30
K09159	1098	53
K09160	194	109
K09161	4	45
K09163	442	142
K09165	0	6
K09181	500	312
K09251	323	149
K09285	25	0
K09287	31	5
K09384	237	24
K09388	240	2
K09456	16	167
K09457	1615	447
K09458	12857	2303
K09459	1173	120
K09469	673	42
K09470	10	53
K09471	10	78
K09472	5	67
K09473	14	65
K09474	61	0
K09475	25	116
K09476	23	116
K09477	24	214
K09482	15	30
K09488	201	28
K09491	103	5
K09500	2124	31
K09516	1088	307
K09523	14	0
K09533	38	0
K09553	14	34
K09569	3	0
K09578	25	0
K09607	6121	1213
K09612	454	291
K09650	2058	687
K09667	198	87
K09680	1327	415
K09681	658	545
K09683	118	31
K09684	679	224
K09685	102	20
K09690	639	386
K09691	732	373
K09692	315	26
K09693	435	90
K09696	170	38
K09697	112	23
K09698	403	231
K09702	1422	799
K09703	120	19
K09704	1525	457
K09705	57	4
K09707	10	36
K09710	3633	789
K09712	0	12
K09729	199	105
K09744	69	2
K09747	2298	614
K09748	4163	1072
K09749	1971	524
K09759	175	94
K09760	7612	1684
K09761	5754	1320
K09762	1855	474
K09765	2701	872
K09766	536	208
K09767	1951	196
K09768	578	257
K09769	931	254
K09770	492	175
K09771	3	32
K09772	1238	621
K09773	163	188
K09774	2986	336
K09775	494	67
K09776	72	0
K09777	497	137
K09778	190	122
K09779	367	92
K09780	921	53
K09781	10	99
K09786	16	115
K09787	771	224
K09788	5	11
K09789	559	24
K09790	121	61
K09791	6	25
K09792	54	110
K09793	324	119
K09794	4	29
K09796	14	0
K09797	2892	565
K09798	548	400
K09799	16	0
K09800	9833	1000
K09801	6	40
K09802	9	43
K09803	258	136
K09806	30	96
K09807	2329	457
K09808	14616	2507
K09809	5800	1159
K09810	4700	860
K09811	6447	1452
K09812	5058	1205
K09815	3293	1348
K09816	2675	1187
K09817	2882	987
K09818	0	9
K09823	12	69
K09824	345	291
K09825	3686	669
K09826	22	0
K09835	105	79
K09857	6	179
K09858	1291	159
K09859	678	210
K09860	1756	175
K09861	1005	638
K09862	1099	50
K09872	491	2
K09880	2	7
K09881	49	0
K09882	2112	38
K09888	1969	410
K09889	1757	89
K09890	2	26
K09891	1854	116
K09892	14	51
K09893	1339	93
K09894	7	101
K09895	1684	101
K09896	12	35
K09897	828	45
K09898	20	19
K09899	1208	86
K09900	3	54
K09901	4	26
K09902	690	34
K09903	6474	1327
K09904	7	37
K09906	0	45
K09907	3	67
K09908	11	60
K09909	9	77
K09910	11	49
K09911	11	75
K09912	6	85
K09913	4	22
K09914	14	79
K09915	5	64
K09916	8	40
K09917	3	18
K09918	5	27
K09920	9	67
K09921	2	63
K09922	1836	225
K09923	8	42
K09925	15	95
K09927	20	87
K09928	108	1
K09933	27	64
K09934	24	122
K09935	1197	146
K09936	184	72
K09937	6	49
K09940	1042	7
K09942	581	146
K09943	7	7
K09944	54	4
K09946	298	55
K09949	481	327
K09951	1949	643
K09952	7706	2077
K09954	2	38
K09955	14422	4198
K09957	74	0
K09960	564	398
K09961	689	621
K09963	29	25
K09968	339	98
K09969	8	181
K09970	21	144
K09971	11	113
K09972	17	136
K09973	422	424
K09974	119	171
K09975	76	52
K09976	22	14
K09978	6	22
K09979	9	51
K09980	11	49
K09982	21	0
K09985	18	59
K09987	28	46
K09988	305	80
K09989	112	48
K09991	0	18
K09992	0	123
K09994	324	28
K09996	11	65
K09997	15	71
K09998	12	65
K09999	4	59
K10000	10	65
K10001	21	78
K10002	10	78
K10003	9	60
K10004	17	83
K10009	191	94
K10010	10	51
K10011	39	171
K10012	815	168
K10013	12	87
K10014	16	89
K10015	4	88
K10016	17	96
K10017	14	59
K10023	6	7
K10026	2508	493
K10027	8	33
K10036	27	80
K10037	10	62
K10038	16	60
K10039	816	36
K10040	1075	76
K10041	619	104
K10088	17	1
K10108	3754	223
K10109	4955	205
K10110	3336	139
K10111	3836	152
K10112	4590	1152
K10117	4079	1024
K10118	2766	636
K10119	2686	742
K10123	11	0
K10124	64	238
K10125	168	206
K10126	52	23
K10188	408	152
K10189	205	95
K10190	172	79
K10192	243	169
K10193	457	136
K10194	254	133
K10200	122	163
K10201	127	144
K10202	125	150
K10206	6782	2464
K10211	5	4
K10212	279	41
K10213	147	98
K10216	87	2
K10227	28	0
K10231	67	17
K10233	7	8
K10237	88	0
K10254	2943	1360
K10325	67	0
K10328	28	5
K10353	53	63
K10439	6817	1618
K10440	2579	537
K10441	2171	777
K10526	24	0
K10532	2681	498
K10536	2634	1092
K10537	18	93
K10538	6	111
K10539	31	135
K10540	2230	741
K10541	1492	656
K10542	1848	662
K10543	240	267
K10544	20	166
K10545	32	218
K10546	2189	152
K10547	1285	146
K10548	1397	147
K10549	7	142
K10550	52	210
K10551	31	254
K10555	20	90
K10556	15	72
K10557	12	44
K10558	39	130
K10562	11	1
K10563	3199	267
K10614	112	0
K10615	147	0
K10670	45	12
K10671	150	22
K10672	159	25
K10673	4	26
K10678	141	194
K10679	997	349
K10680	31	121
K10681	81	6
K10697	62	3
K10706	211	93
K10708	82	210
K10709	74	93
K10710	486	119
K10711	168	79
K10715	282	117
K10716	399	99
K10725	93	3
K10726	39	6
K10742	4177	1068
K10747	2070	170
K10748	15	87
K10761	89	3
K10762	32	2
K10763	2001	88
K10773	4533	1083
K10778	36	69
K10779	54	2
K10780	67	13
K10781	101	11
K10782	44	16
K10793	56	16
K10794	9	1
K10795	19	2
K10796	27	1
K10797	1830	601
K10798	30	11
K10799	24	0
K10800	138	5
K10804	184	187
K10805	12	50
K10806	1646	80
K10819	2378	1085
K10820	0	22
K10823	3308	682
K10824	70	143
K10826	2124	642
K10829	592	336
K10831	13	54
K10834	2132	652
K10841	141	50
K10843	2423	276
K10844	759	193
K10857	416	54
K10858	1	3
K10866	34	3
K10876	0	17
K10896	16	0
K10900	1078	228
K10906	78	227
K10907	3310	756
K10909	1485	324
K10912	3686	24
K10914	2954	478
K10924	5919	35
K10925	2441	18
K10927	2206	18
K10939	53	308
K10941	3917	90
K10942	3245	84
K10943	4578	249
K10947	2345	589
K10954	120	16
K10960	35	0
K10972	40	274
K10973	9	64
K10974	762	225
K10975	29	132
K10977	44	1
K10984	8	56
K10985	10	88
K10986	15	99
K11003	117	349
K11004	864	989
K11016	18	1
K11021	1349	330
K11031	99	46
K11050	1093	163
K11051	1097	209
K11062	122	32
K11065	80	51
K11066	98	90
K11068	2089	772
K11069	4327	1442
K11070	3039	1021
K11071	3283	1056
K11072	4530	1715
K11073	5911	166
K11074	3155	79
K11075	3492	122
K11076	4402	105
K11079	369	8
K11085	14843	2730
K11102	512	374
K11103	484	505
K11104	549	520
K11105	5373	826
K11106	15	120
K11107	3	24
K11127	24	11
K11139	11	60
K11144	85	7
K11145	917	305
K11150	75	64
K11154	8	0
K11165	19	0
K11166	49	24
K11168	8	0
K11170	47	6
K11175	2481	834
K11176	20	0
K11177	11	65
K11178	23	47
K11179	826	45
K11183	412	100
K11184	292	21
K11189	3231	730
K11191	8	52
K11192	8	52
K11198	5	49
K11199	5	49
K11200	5	49
K11201	28	211
K11202	18	188
K11203	23	290
K11206	3346	284
K11208	13	74
K11209	25	144
K11211	3039	36
K11212	76	0
K11214	48	115
K11216	75	176
K11231	5	1
K11249	467	181
K11250	16	78
K11251	24	4
K11258	10	31
K11261	2837	423
K11263	45	27
K11264	16	87
K11293	1010	346
K11312	0	7
K11320	0	67
K11329	6	0
K11332	11	0
K11356	69	93
K11357	595	9
K11358	4049	526
K11381	1455	345
K11382	24	68
K11383	1091	56
K11391	4	84
K11392	3022	936
K11407	59	18
K11427	11	0
K11434	130	13
K11442	0	46
K11443	184	23
K11444	923	207
K11472	3	43
K11473	179	141
K11474	1	37
K11475	500	109
K11476	9	2
K11477	7	41
K11481	3	32
K11493	339	27
K11517	40	75
K11520	33	6
K11521	31	65
K11525	45	1
K11527	2125	611
K11528	30	0
K11529	200	103
K11530	1	50
K11531	28	153
K11534	19	126
K11535	38	147
K11537	823	544
K11538	25	0
K11603	7	0
K11604	0	7
K11605	0	11
K11607	0	8
K11614	496	53
K11615	312	110
K11616	28	5
K11617	151	58
K11618	1335	483
K11622	250	54
K11623	9	0
K11624	52	23
K11626	18	18
K11629	160	15
K11630	75	1
K11633	159	40
K11634	80	16
K11635	15	1
K11638	0	9
K11641	71	0
K11642	162	363
K11643	0	15
K11645	135	143
K11647	59	15
K11654	84	18
K11685	7	52
K11686	14	2
K11688	290	30
K11689	141	130
K11690	628	449
K11691	142	0
K11693	431	178
K11711	146	49
K11712	199	1
K11717	6289	2107
K11718	7	0
K11719	9	100
K11720	7794	1707
K11732	20	160
K11733	21	133
K11734	172	257
K11735	16	144
K11736	24	169
K11737	20	161
K11738	21	92
K11739	22	226
K11740	6	178
K11741	80	133
K11742	2	19
K11743	15	45
K11744	972	431
K11745	22	170
K11746	18	39
K11747	77	189
K11748	344	92
K11749	10934	2339
K11750	3341	150
K11751	8354	1502
K11752	5705	1114
K11753	6673	1217
K11754	8226	1566
K11755	3690	852
K11782	56	25
K11783	8	1
K11784	100	79
K11785	7	5
K11891	17	145
K11892	7	61
K11893	11	51
K11894	90	62
K11895	391	79
K11896	18	162
K11900	848	124
K11901	257	30
K11902	439	0
K11903	289	61
K11904	613	1019
K11905	10	42
K11906	8	42
K11907	1243	74
K11909	0	17
K11910	2	44
K11911	30	188
K11912	4167	1934
K11915	55	7
K11917	1	0
K11920	17	76
K11921	3349	901
K11922	24	85
K11923	46	2
K11924	2365	168
K11925	46	382
K11926	9	74
K11927	1606	408
K11928	6737	1230
K11929	301	161
K11930	13	95
K11931	852	576
K11932	10	57
K11933	7	45
K11934	37	52
K11935	39	206
K11936	743	576
K11937	3	45
K11938	32	193
K11939	2118	111
K11940	6	37
K11941	21	101
K11959	4259	122
K11960	4770	91
K11961	4003	95
K11962	2669	56
K11963	2012	71
K11991	5152	1044
K11997	10	19
K12049	74	194
K12053	2	92
K12056	15	43
K12057	2064	19
K12058	45	66
K12060	2112	44
K12061	1	25
K12063	4488	349
K12064	1584	15
K12065	2481	41
K12067	1196	14
K12068	510	30
K12069	903	5
K12071	3265	65
K12072	2178	21
K12111	85	344
K12112	4	68
K12113	12	145
K12132	21740	5861
K12136	8	59
K12137	426	371
K12138	177	183
K12139	16	118
K12140	214	141
K12141	389	323
K12142	49	150
K12143	11	34
K12144	109	124
K12145	9	41
K12146	17	196
K12147	9	66
K12148	8	30
K12149	22	46
K12151	20	136
K12152	2518	98
K12164	56	0
K12196	357	3
K12234	75	8
K12243	110	95
K12251	2476	722
K12256	1	13
K12257	9210	2757
K12262	18	147
K12264	1494	462
K12265	10	98
K12266	24	123
K12267	1863	467
K12268	197	99
K12269	185	80
K12270	68	48
K12276	5726	43
K12278	3184	98
K12280	2356	12
K12281	1469	3
K12282	5289	26
K12283	2400	24
K12285	2153	20
K12288	12	66
K12289	6	59
K12290	10	69
K12291	14	53
K12297	5568	243
K12299	37	183
K12303	11	98
K12308	6552	2629
K12339	4	80
K12340	8871	1764
K12343	47	21
K12349	0	9
K12368	52	250
K12369	15	105
K12370	18	43
K12371	12	83
K12372	11	95
K12373	17779	4107
K12409	185	4
K12410	5113	1173
K12420	12	0
K12428	2	2
K12440	67	2
K12452	1129	326
K12453	29	0
K12455	48	5
K12460	11	7
K12500	8	68
K12506	1249	296
K12507	34	110
K12508	7	1
K12510	1501	569
K12511	1031	468
K12516	37	376
K12518	103	588
K12519	17	130
K12524	11768	1921
K12525	20	157
K12526	38	0
K12527	980	480
K12528	953	640
K12529	125	69
K12541	376	4
K12543	414	11
K12547	10	0
K12552	6	34
K12553	39	0
K12554	18	1
K12555	569	149
K12573	19025	3141
K12574	4481	1822
K12582	11	120
K12585	7	6
K12589	11	0
K12598	23	0
K12604	5834	1455
K12660	20	73
K12661	16	144
K12678	101	639
K12681	30	219
K12684	113	28
K12685	45	182
K12686	26	84
K12687	13	161
K12700	12	83
K12736	73	7
K12737	44	1
K12741	145	25
K12818	40	90
K12854	549	235
K12867	12	1
K12940	271	108
K12941	532	158
K12942	1945	555
K12943	26	83
K12944	15	55
K12945	15	57
K12950	7213	284
K12952	1342	262
K12953	0	26
K12955	13	3
K12957	18	106
K12960	3773	1196
K12961	12	47
K12962	289	153
K12963	49	58
K12972	208	111
K12973	29	72
K12974	18	86
K12975	49	213
K12981	4	24
K12982	3614	41
K12983	1276	362
K12984	3689	749
K12986	42	109
K12987	60	14
K12988	6	15
K12989	69	7
K12990	113	53
K12992	313	95
K12993	76	0
K12994	1913	228
K12995	784	127
K12996	238	61
K12997	747	571
K12998	372	241
K12999	671	239
K13001	78	74
K13002	1701	747
K13004	1107	64
K13005	56	86
K13006	33	14
K13007	231	95
K13010	3142	817
K13012	576	325
K13013	1424	584
K13014	11	91
K13015	111	102
K13016	66	20
K13017	1122	448
K13018	160	46
K13019	103	2
K13020	781	68
K13021	23	156
K13038	6927	1339
K13043	2455	758
K13049	1825	405
K13051	21	62
K13052	223	98
K13053	10	65
K13057	138	0
K13058	37	131
K13059	1132	353
K13069	404	386
K13108	222	7
K13150	23	37
K13243	39	223
K13244	41	99
K13252	11	3
K13255	11	93
K13256	22	85
K13274	1	8
K13275	1896	22
K13276	40	11
K13277	126	213
K13280	107	204
K13282	98	17
K13283	4257	616
K13288	5	66
K13292	7737	1563
K13298	15	0
K13301	11	81
K13327	31	22
K13342	13	5
K13356	0	20
K13378	2898	942
K13381	54	281
K13409	6	0
K13412	1674	31
K13419	85	33
K13444	3489	1593
K13479	463	134
K13480	5	56
K13481	57	4
K13482	42	34
K13483	10	29
K13497	4218	233
K13498	3365	198
K13500	10	2
K13509	168	0
K13525	1503	242
K13527	11	3
K13529	55	12
K13530	3305	1518
K13532	34	205
K13533	1	10
K13541	47	10
K13542	998	799
K13566	2567	832
K13572	284	78
K13574	10	92
K13581	214	123
K13582	16	0
K13583	17	73
K13584	17	2
K13587	166	31
K13589	15	0
K13590	7282	674
K13598	2036	799
K13599	979	323
K13601	24	1
K13604	89	62
K13607	139	37
K13609	19	2
K13611	205	10
K13612	13	1
K13613	34	9
K13614	164	80
K13620	7	49
K13626	563	97
K13628	7	52
K13629	23	82
K13630	4	26
K13631	470	77
K13632	7	39
K13633	15	36
K13634	41	118
K13635	186	138
K13636	278	98
K13637	373	79
K13638	680	154
K13639	11	55
K13640	209	74
K13641	387	145
K13643	3097	454
K13650	16	76
K13651	7	55
K13652	818	353
K13653	2090	485
K13654	95	90
K13655	6	40
K13663	457	92
K13665	138	0
K13668	175	60
K13676	75	8
K13677	142	11
K13678	566	13
K13683	293	132
K13684	800	28
K13688	2848	846
K13694	404	138
K13695	40	45
K13702	19	0
K13714	9	12
K13727	6	2
K13730	1383	204
K13731	37	11
K13735	237	1102
K13747	2566	689
K13767	10	0
K13770	534	148
K13771	28	93
K13772	106	31
K13774	15	6
K13788	5939	307
K13789	3703	1180
K13794	73	4
K13796	57	59
K13797	8	0
K13798	24	13
K13815	240	69
K13819	3142	174
K13821	38	277
K13829	7	0
K13830	10	4
K13831	76	23
K13832	639	132
K13853	51	0
K13888	3314	208
K13889	115	137
K13890	100	108
K13891	32	103
K13892	23	151
K13893	156	187
K13894	113	97
K13895	83	92
K13896	85	191
K13912	123	4
K13918	20	130
K13921	6	22
K13922	111	73
K13923	37	0
K13924	3605	909
K13926	18	202
K13927	508	36
K13929	242	182
K13930	18	13
K13931	61	10
K13934	121	19
K13938	23	64
K13940	358	108
K13941	8	0
K13953	101	176
K13954	851	422
K13963	2650	523
K13979	7	91
K13983	11	0
K13990	1867	396
K13993	4305	1619
K13995	48	45
K14048	7	10
K14051	1435	314
K14052	74	263
K14053	10	87
K14054	7	69
K14055	2497	97
K14056	619	187
K14057	29	77
K14058	6225	922
K14059	12772	3576
K14060	1354	1173
K14061	15	34
K14062	6919	193
K14063	9	81
K14064	5	43
K14065	8	51
K14080	7	6
K14081	41	7
K14083	54	115
K14084	42	20
K14086	127	165
K14087	28	74
K14088	17	39
K14089	4	39
K14090	81	72
K14091	36	55
K14098	8	4
K14099	16	6
K14100	4	2
K14108	10	2
K14118	10	6
K14127	435	119
K14136	1276	376
K14138	127	47
K14153	3473	62
K14154	39	1
K14155	9320	2117
K14165	11	65
K14168	7	3
K14170	4666	681
K14187	3041	156
K14188	33	0
K14189	236	122
K14194	0	28
K14205	0	128
K14260	3838	381
K14261	291	122
K14273	103	13
K14274	11	0
K14287	8	118
K14326	3	0
K14335	247	13
K14347	10	110
K14348	7	99
K14358	1192	302
K14379	1111	431
K14385	15	16
K14388	967	183
K14392	284	208
K14393	24	226
K14403	133	100
K14414	19	108
K14415	903	493
K14437	44	18
K14439	22	46
K14440	421	57
K14441	10405	2243
K14444	1	0
K14445	10873	3299
K14448	7	8
K14475	170	125
K14487	275	97
K14491	11	29
K14506	9	0
K14521	11	86
K14534	161	207
K14540	1396	722
K14564	17	12
K14572	151	60
K14588	19	151
K14591	77	88
K14597	5	3
K14607	97	18
K14623	3955	1543
K14633	17	15
K14640	1226	392
K14644	510	27
K14645	1676	1316
K14647	86	7
K14652	2824	1448
K14654	68	4
K14656	586	138
K14659	107	0
K14664	118	49
K14665	76	12
K14681	1093	28
K14682	3858	266
K14696	5	1
K14726	21	5
K14730	16	0
K14731	1197	311
K14742	4785	1221
K14744	17	157
K14761	405	186
K14762	9	60
K14777	26	10
K14835	59	43
K14855	0	22
K14940	91	12
K14952	29	45
K14977	70	87
K14979	228	36
K14980	0	10
K14981	109	6
K14982	1177	296
K14983	419	176
K14986	262	219
K14989	31	11
K15011	22	49
K15012	8	0
K15016	46	1
K15022	44	21
K15023	72	25
K15024	763	174
K15034	205	152
K15045	1	70
K15051	1018	316
K15053	0	64
K15125	2269	2001
K15173	2	16
K15192	35	14
K15212	2247	640
K15255	5971	1901
K15256	2066	152
K15257	2022	82
K15260	249	127
K15261	236	58
K15268	633	206
K15269	40	118
K15270	19	35
K15271	0	16
K15289	60	6
K15314	13	2
K15329	85	8
K15333	242	47
K15334	44	2
K15335	13	17
K15338	486	249
K15342	7909	1384
K15357	46	0
K15359	0	11
K15371	43	0
K15372	428	77
K15373	22	20
K15376	161	19
K15378	114	27
K15396	1556	65
K15444	14	9
K15449	14	5
K15460	4804	971
K15461	1826	189
K15474	12	0
K15497	10	9
K15502	27	7
K15505	18	1
K15510	20	0
K15515	62	15
K15518	57	24
K15519	2559	563
K15520	117	0
K15521	124	58
K15523	35	85
K15524	192	518
K15527	701	235
K15529	8	3
K15530	1428	129
K15531	2558	1006
K15532	5863	1728
K15533	488	259
K15534	105	3
K15536	5	70
K15539	192	273
K15540	27	91
K15545	1097	406
K15546	277	12
K15547	15	190
K15548	25	185
K15549	30	264
K15550	31	207
K15551	13	85
K15552	6	25
K15553	141	121
K15554	12	57
K15555	65	14
K15580	5214	1178
K15581	3593	610
K15582	3894	722
K15583	4116	758
K15584	195	293
K15585	128	149
K15586	288	133
K15587	89	141
K15598	103	3
K15599	49	1
K15600	102	10
K15633	13951	2918
K15634	3601	182
K15635	2771	719
K15640	1166	316
K15654	97	13
K15655	281	226
K15657	41	0
K15661	29	0
K15662	52	0
K15663	0	27
K15664	127	0
K15666	0	9
K15667	218	144
K15711	126	34
K15721	104	18
K15722	1	26
K15723	17	87
K15724	6	45
K15725	8	0
K15726	2078	1278
K15727	1147	579
K15734	580	110
K15735	6	64
K15736	8	62
K15737	9	89
K15738	10414	2291
K15770	6979	951
K15771	2119	331
K15772	1391	286
K15773	1402	413
K15777	5	100
K15778	138	5
K15789	34	1
K15827	4	48
K15828	11	145
K15829	7	63
K15830	151	192
K15831	5	60
K15832	5	52
K15833	4	70
K15834	3	52
K15835	60	208
K15836	20	229
K15855	179	29
K15856	176	17
K15859	0	8
K15865	51	6
K15866	211	116
K15870	5	46
K15876	2	4
K15888	11	5
K15889	37	5
K15894	847	96
K15895	38	23
K15896	92	20
K15897	374	22
K15898	148	6
K15899	325	12
K15910	10	7
K15912	100	58
K15913	67	43
K15914	108	70
K15915	870	101
K15920	13	0
K15921	11258	3464
K15922	74	155
K15923	14045	4048
K15924	1398	46
K15971	474	47
K15973	869	169
K15974	10	55
K15976	13	2
K15977	67	142
K15984	2440	126
K15986	3698	621
K15987	4983	1438
K16011	61	1
K16012	18	118
K16013	41	160
K16014	197	135
K16015	25	1
K16017	9	0
K16027	61	10
K16028	17	3
K16043	290	42
K16044	714	490
K16050	23	2
K16051	14	34
K16052	313	121
K16053	1458	916
K16066	1621	480
K16074	120	94
K16076	24	106
K16087	147	38
K16088	30	196
K16089	12706	4191
K16090	32	195
K16091	45	194
K16092	6956	630
K16093	47	98
K16095	39	1
K16120	45	0
K16123	23	0
K16124	66	0
K16128	180	171
K16135	48	142
K16136	9	78
K16137	2215	567
K16138	15	71
K16139	190	137
K16140	26	126
K16147	126	36
K16148	1063	379
K16149	1286	310
K16150	501	272
K16153	4919	1395
K16164	343	90
K16165	28	25
K16176	46	17
K16179	14	7
K16180	7	1
K16181	25	2
K16183	24	32
K16191	857	225
K16203	153	16
K16209	2197	328
K16210	483	91
K16211	3127	1100
K16212	1779	616
K16213	1781	492
K16214	229	146
K16235	16	132
K16238	49	47
K16248	731	182
K16263	26	152
K16264	1430	379
K16267	279	21
K16291	86	108
K16301	16	93
K16302	8	0
K16321	23	146
K16322	46	356
K16324	10	108
K16325	16	116
K16326	5	91
K16327	821	70
K16328	294	273
K16329	457	156
K16345	3508	238
K16346	27	170
K16347	4	27
K16348	8	30
K16363	3079	959
K16365	90	102
K16370	13	86
K16371	18	270
K16394	0	10
K16396	93	1
K16422	6	4
K16424	47	5
K16429	24	1
K16435	14	0
K16436	69	7
K16509	7	0
K16511	242	98
K16514	16	84
K16515	45	0
K16554	1730	662
K16555	44	118
K16559	380	52
K16567	49	0
K16568	383	1
K16571	401	79
K16628	33	0
K16643	67	60
K16649	93	0
K16651	109	119
K16692	2081	701
K16693	29	129
K16695	0	8
K16697	361	0
K16698	2137	680
K16701	920	358
K16702	484	195
K16703	436	104
K16704	4	51
K16710	166	267
K16711	23	82
K16726	102	60
K16783	371	66
K16784	367	75
K16785	4351	1154
K16786	4936	1197
K16787	4916	1336
K16788	226	64
K16789	1057	214
K16792	11	2
K16795	11	2
K16841	314	52
K16868	573	145
K16871	0	14
K16874	13	3
K16876	12	0
K16877	19	2
