	SRR1927149	SRR1929485
K04565	26.432	7.583
K04566	54.379	17.098
K04567	1613.923	571.267
K04568	35.574	13.679
K04575	2.102	0
K04618	3.414	0
K04651	100.06	59.435
K04652	93.111	39.711
K04653	1.349	22.738
K04654	5.205	12.256
K04655	56.358	39.761
K04656	27.481	32.787
K04685	1.709	7.575
K04691	269.597	10.928
K04708	1.191	4.827
K04715	4.074	0.449
K04718	2.421	4.832
K04719	39.861	18.96
K04720	220.486	46.756
K04739	3.127	0
K04744	338.085	36.396
K04748	9.793	2.607
K04749	166.589	39.702
K04750	6.987	9.883
K04751	594.453	117.627
K04752	277.569	12.672
K04753	0.877	17.244
K04754	249.202	13.494
K04755	1.363	7.952
K04757	25.614	1.354
K04758	923.646	226.64
K04759	1985.643	715.543
K04760	283.388	13.437
K04761	259.534	113.334
K04762	555.272	123.47
K04763	4434.788	1187.76
K04764	251.278	18.561
K04765	26.657	10.136
K04767	89.651	29.915
K04768	7.147	1.639
K04769	218.946	58.324
K04770	260.519	16.325
K04771	715.405	256.077
K04772	333.532	14.336
K04773	598.078	140.882
K04774	230.162	9.721
K04775	1.089	6.533
K04780	22.36	0
K04783	4.628	0
K04784	8.951	0.704
K04794	8.358	7.713
K04797	1.97	2.204
K04800	2.539	1.333
K04801	57.932	1.389
K04802	2.963	0.79
K04835	37.164	3.632
K04844	2.165	19.113
K04940	13.441	31.905
K04961	14.431	2.134
K04962	10.983	1.282
K04963	4.402	1.437
K04990	40.195	4.303
K05020	10.661	21.471
K05245	0.539	10.598
K05275	50.793	9.577
K05281	0.511	17.431
K05288	5.577	5.028
K05296	3.55	0.344
K05297	327.818	99.108
K05303	3.353	0
K05305	89.41	11.461
K05306	182.143	2.564
K05308	0	2.555
K05311	20.023	2.869
K05337	43.947	28.385
K05339	239.385	96.649
K05340	95.55	28.974
K05341	33.145	30.862
K05343	370.675	162.565
K05346	16.652	19.307
K05349	3728.277	1937.363
K05350	129.008	34.591
K05351	1.815	0.798
K05352	19.664	8.266
K05362	5.508	6.457
K05363	18.008	16.238
K05364	120.363	62.037
K05365	226.104	20.12
K05366	1365.726	649.445999999999
K05367	137.985	63.52
K05368	1.13	13.494
K05375	0.731	6.817
K05396	70.674	17.516
K05499	67.724	28.85
K05501	1.338	9.25
K05515	899.856	341.369
K05516	148.692	74.408
K05517	1.951	11.15
K05518	4.277	0.483
K05520	7.677	8.881
K05521	118.534	66.975
K05522	1.25	8.343
K05523	1.573	8.137
K05524	151.035	34.971
K05526	0.41	5.7
K05527	3.433	22.581
K05539	254.011	16.652
K05540	570.341	292.439
K05541	216.377	11.99
K05544	3.561	0.613
K05548	6.394	0.801
K05554	12.908	4.474
K05565	0.382	1.824
K05566	63.048	31.063
K05567	38.059	11.401
K05568	140.729	47.696
K05569	41.312	20.111
K05570	32.205	15.7
K05571	21.864	13.474
K05587	9.609	0.348
K05589	279.426	10.37
K05590	280.965	16.648
K05591	151.817	59.287
K05592	988.075	368.747
K05593	70.814	15.241
K05594	2.107	28.572
K05595	88.226	51.276
K05596	0.806	10.191
K05601	390.495	186.883
K05606	96.335	27.222
K05612	13.983	4.966
K05613	38.725	17.212
K05614	76.335	30.884
K05615	1.903	3.473
K05616	249.248	33.301
K05617	10.551	4.73
K05618	39.736	14.22
K05655	0	4.471
K05657	0	3.796
K05658	10.777	1.244
K05662	2.545	0
K05666	16.045	40.597
K05685	212.905	29.54
K05698	4.128	1.377
K05708	1.004	9.762
K05709	0.948	9.322
K05710	7.033	8.586
K05711	0.338	6.652
K05712	0.613	5.505
K05713	0.278	5.151
K05714	8.734	5.138
K05770	74.396	32.654
K05772	36.72	6.673
K05773	36.207	3.846
K05774	0.243	3.372
K05775	4.868	20.996
K05776	423.896	80.965
K05777	0.54	5.836
K05778	1.053	9.577
K05779	0.325	15.096
K05780	0.731	6.034
K05781	0.184	7.202
K05782	0.257	5.88
K05785	13.929	13.566
K05786	67.466	33.441
K05787	302.859	59.202
K05788	266.969	29.442
K05789	4.006	2.099
K05790	2.959	11.13
K05791	135.049	1.712
K05792	18.866	2.063
K05794	317.137	83.519
K05795	89.583	7.255
K05796	3.593	24.792
K05798	1.633	11.738
K05799	190.82	78.06
K05800	2.059	8.46
K05801	477.29	88.81
K05802	534.807	128.959
K05803	248.028	15.662
K05804	15.633	27.084
K05805	2.533	17.447
K05807	462.92	87.868
K05808	889.058	186.655
K05809	2.056	8.33
K05810	607.55	151.727
K05811	0.564	8.19
K05812	24.217	11.012
K05813	15.623	12.568
K05814	35.318	22.714
K05815	38.823	38.185
K05816	7.302	11.111
K05817	33.005	16.738
K05818	0.958	5.783
K05819	5.814	14.232
K05820	24.159	9.242
K05822	16.659	4.035
K05823	6.927	11.943
K05825	218.236	76.068
K05832	358.01	155.954
K05833	311.603	123.61
K05834	0.915	10.778
K05835	1.322	11.673
K05836	0.729	4.453
K05837	946.393999999999	293.117
K05838	230.506	7.274
K05839	1.305	15.733
K05844	224.842	18.433
K05845	14.6395	7.2045
K05846	25.2555	25.2725
K05847	23.643	13.206
K05851	289.69	13.564
K05853	2.509	0.728
K05873	44.399	27.515
K05874	1.164	15.449
K05875	0.858	7.589
K05876	0.569	6.72
K05877	0.717	11.057
K05878	70.3	41.944
K05879	46.329	28.903
K05880	1.46	17.264
K05881	55.266	20.484
K05882	66.952	18.851
K05884	58.092	14.251
K05887	0.781	6.331
K05895	29.366	22.866
K05896	267.036	96.23
K05898	13.034	3.894
K05909	12.398	23.9
K05916	1.05	6.674
K05919	462.713	147.166
K05921	22.145	3.86
K05922	5.583	3.772
K05925	13.288	6.464
K05927	6.983	3.393
K05928	17.043	5.326
K05929	11.54	1.344
K05934	94.615	30.762
K05936	94.188	32.367
K05939	122.501	32.112
K05946	292.529	110.245
K05952	176.623	1.19
K05962	14.387	5.34
K05964	43.813	18.174
K05966	61.07	29.218
K05967	34.473	9.525
K05970	535.837	213.735
K05979	14.411	0
K05982	7.583	5.509
K05984	0.628	6.018
K05985	93.864	44.891
K05986	51.682	13.548
K05988	47.081	34.178
K05989	899.635	404.833
K05991	8.74	12.733
K05994	1.915	8.904
K05995	317.608	124.318
K05997	1.434	4.973
K06001	311.939	140.663
K06006	7.509	25.878
K06012	109.928	56.505
K06013	53.481	9.675
K06015	148.38	24.731
K06016	70.203	9.095
K06019	65.76	25.239
K06020	682.274	221.726
K06023	252.028	80.305
K06024	203.065	75.034
K06027	124.874	64.005
K06030	4.553	0
K06039	0.364	5.545
K06041	732.977	108.246
K06042	78.441	41.715
K06044	2.757	0
K06045	7.348	0.989
K06048	21.14	23.734
K06058	0.099	1.813
K06073	0.453	6.889
K06074	1.081	6.504
K06075	60.617	14.782
K06076	375.801	144.671
K06077	2.245	10.894
K06078	36.647	20.271
K06079	108.309	48.704
K06080	281.217	11.144
K06113	823.239	349.984
K06119	12.827	6.387
K06123	21.453	5.755
K06127	6.437	1.528
K06131	737.312	286.998
K06132	13.377	33.153
K06133	198.868	40.119
K06139	41.368	11.831
K06140	0.487	10.102
K06141	1.311	10.019
K06142	1322.921	382.407
K06143	12.113	9.744
K06144	0.583	11.393
K06145	6.336	16.55
K06147	4242.088	1104.113
K06148	437.137	77.202
K06149	23.789	17.832
K06151	1.592	0.988
K06153	922.954	259.303
K06155	1.688	15.864
K06156	4.106	16.984
K06158	1447.097	590.5
K06159	2.182	16.632
K06162	2.518	10.116
K06163	1.357	7.024
K06164	1.127	5.009
K06165	0	3.618
K06167	316.052	103.965
K06168	995.812	346.217
K06173	696.002	184.926
K06174	2.655	0.552
K06175	0.663	8.609
K06176	18.205	7.619
K06177	745.653	204.956
K06178	636.402	267.589
K06179	462.738	113.98
K06180	1584.091	458.941
K06181	5.014	7.758
K06182	58.349	33.878
K06183	182.5	51.132
K06186	245.34	13.334
K06187	726.389	198.263
K06188	43.862	24.904
K06189	429.736	101.81
K06190	32.395	9.418
K06191	1.386	9.756
K06192	311.178	37.528
K06193	2.095	12.196
K06194	651.386	56.799
K06195	0.484	9.601
K06196	522.438	153.758
K06197	1.732	8.42
K06198	3.514	0
K06199	522.33	107.375
K06200	960.499	282.785
K06201	133.742	51.375
K06202	2.623	13.467
K06203	262.218	12.886
K06204	477.279	95.384
K06205	2.943	23.781
K06206	71.019	51.808
K06207	1232.04	419.563
K06208	40.662	11.064
K06209	116.376	47.339
K06211	1.309	9.44
K06212	277.403	16.186
K06213	317.672	152.941
K06214	1.164	10.582
K06215	383.372	182.981
K06217	784.352	233.187
K06218	99.85	45.947
K06219	172.441	9.756
K06221	988.542	232.249
K06222	5.239	10.693
K06223	776.712	248.932
K06228	6.148	0.795
K06281	3.07	29.583
K06282	1.429	19.009
K06283	121.597	31.142
K06284	72.143	15.595
K06285	19.585	3.598
K06286	0	4.611
K06287	690.542	147.172
K06295	119.718	30.643
K06297	7.062	11.087
K06298	93.417	31.376
K06305	3.12	3.832
K06306	39.859	12.832
K06310	4.501	8.521
K06311	1.879	6.183
K06313	54.843	28.489
K06317	83.426	22.916
K06320	29.202	3.616
K06328	12.631	6.715
K06331	20.663	1.169
K06333	89.096	29.931
K06334	139.72	40.129
K06338	16.993	0
K06346	316.808	114.149
K06348	12.928	7.363
K06350	34.177	18.425
K06351	57.303	30.339
K06370	3.662	0
K06373	452.684	99.844
K06374	197.677	76.19
K06378	136.885	40.375
K06379	139.692	46.721
K06381	518.304	219.156
K06382	67.496	51.477
K06383	59.251	18.906
K06384	13.29	1.502
K06385	217.402	65.971
K06386	53.836	15.767
K06387	89.957	20.664
K06390	100.323	40.053
K06391	11.869	10.144
K06392	105.767	40.069
K06393	102.749	18.084
K06394	57.602	20.875
K06395	25.286	18.478
K06396	84.472	56.238
K06397	148.14	48.376
K06398	224.122	84.265
K06399	204.185	70.087
K06400	3109.155	678.158
K06401	2.74	2.284
K06402	96.278	24.179
K06403	24.52	7.25
K06404	30.115	10.362
K06405	127.896	38.541
K06406	137.381	58.976
K06407	103.886	29.528
K06408	77.335	15.513
K06409	328.147	143.219
K06410	36.482	14.882
K06411	75.928	24.119
K06412	334.808	55.127
K06413	310.097	99.799
K06415	0.925	8.913
K06416	38.281	11.343
K06421	160.848	28.532
K06423	0	9.994
K06436	8.736	27.416
K06438	72.607	60.178
K06442	263.276	96.315
K06445	0.84	5.921
K06446	5.185	0.824
K06447	0.061	3.988
K06518	456.163	129.875
K06560	8.742	0
K06596	1.0235	2.662
K06603	292.857	25.355
K06605	3.035	16.022
K06606	5.18	15.402
K06607	275.617	8.592
K06608	34.103	20.886
K06610	20.344	11.209
K06636	2.189	0
K06641	7.734	0.389
K06669	14.1	2.721
K06714	20.154	27.623
K06726	64.789	38.335
K06857	33.219	7.626
K06858	0.466	9.307
K06859	3.765	1.648
K06861	690.422	183.105
K06862	1.907	0.974
K06863	3.633	0.268
K06864	79.156	33.751
K06865	7.11	1.804
K06866	4.233	13.111
K06867	157.3	71.625
K06871	878.729	366.577
K06872	365.085	153.57
K06875	3.143	0.231
K06877	119.749	9.123
K06878	7.21	17.681
K06879	233.558	13.231
K06880	21.47	3.507
K06881	548.863000000001	218.844
K06882	9.716	6.574
K06883	12.378	8.393
K06884	2.898	12.654
K06885	155.412	35.459
K06887	1.418	16.668
K06888	28.007	2.131
K06889	1354.0065	337.803
K06890	288.684	154.478
K06891	158.115	72.906
K06894	306.902	156.234
K06895	56.994	16.933
K06896	12.1	18.416
K06897	319.374	42.888
K06898	64.81	33.104
K06899	3.16	8.36
K06900	17.236	0.32
K06901	816.855	273.938
K06902	65.976	19.136
K06903	21.986	12.56
K06904	82.977	31.021
K06905	2.825	25.453
K06906	0.874	5.123
K06907	57.743	33.438
K06908	10.841	11.488
K06909	297.035	84.321
K06910	2.327	7.451
K06911	19.646	27.458
K06915	280.572	81.782
K06916	3.266	11.48
K06917	3.369	11.144
K06918	178.159	18.356
K06919	1027.985	335.35
K06920	414.226	108.594
K06921	3525.607	1417.607
K06922	7.585	10.456
K06923	139.683	41.313
K06924	14.657	1.373
K06925	772.824	154.378
K06926	1070.198	260.836
K06928	5.577	0.294
K06929	7.847	6.824
K06932	2.994	0.743
K06933	41.615	24.491
K06934	87.896	32.684
K06936	2.28	1.44
K06937	33.101	5.499
K06938	1.05	8.188
K06939	85.588	10.304
K06940	171.341	43.027
K06941	880.707	252.696
K06942	1057.795	350.875
K06946	34.143	26.541
K06948	10.837	2.167
K06949	726.678	178.94
K06950	590.135	175.842
K06951	16.675	15.655
K06952	14.389	4.182
K06953	3.85	0.738
K06956	68.073	29.114
K06957	248.443	19.177
K06958	607.251	127.824
K06959	615.894	283.505
K06960	286.925	113.311
K06962	112.57	47.064
K06965	1.169	0.799
K06966	788.188	178.841
K06967	130.65	52.993
K06968	28.124	16.646
K06969	1003.023	262.22
K06970	1.787	11.363
K06971	37.794	8.513
K06972	254.783	89.81
K06973	206.485	60.004
K06974	26.524	10.38
K06975	47.852	40.705
K06976	20.386	5.464
K06978	123.549	24.533
K06980	0.832	8.874
K06981	2.409	0.568
K06985	40.312	9.932
K06987	232.951	61.043
K06988	9.361	12.772
K06989	14.958	8.091
K06990	30.195	9.436
K06993	53.04	23.971
K06994	13.41	2.01
K06997	792.022	183.765
K06998	23.319	13.763
K06999	6.433	10.826
K07000	759.051	240.538
K07001	583.189	197.266
K07002	0.735	5.014
K07003	656.636	225.062
K07004	227.476	63.031
K07005	307.721	143.514
K07006	36.462	9.122
K07007	641.164	260.105
K07009	39.54	21.673
K07010	335.702	52.426
K07011	524.066	233.299
K07012	472.837	100.501
K07013	2.723	0.446
K07014	502.767	61.67
K07015	105.907	38.145
K07016	35.117	44.631
K07017	63.256	31.787
K07018	9.454	13.148
K07019	14.493	12.893
K07023	147.699	47.367
K07025	685.864	280.195
K07026	0.919	9.58
K07027	496.198	248.61
K07028	2.014	0
K07029	382.975	122.711
K07030	543.383	149.678
K07031	95.687	2.621
K07033	158.45	92.551
K07034	16.178	12.092
K07035	129.557	52.115
K07037	452.397	157.219
K07038	8.801	25.184
K07039	31.518	21.651
K07040	510.585	77.869
K07041	3.603	0.34
K07042	796.816	213.432
K07043	399.74	101.762
K07045	207.042	40.591
K07048	6.335	9.395
K07050	125.726	23.825
K07052	1041.932	268.887
K07053	548.221	136.879
K07054	13.564	6.691
K07056	840.645	275.204
K07058	631.364	147.396
K07059	15.716	0.441
K07063	79.547	14.287
K07066	5.452	10.779
K07067	0.664	3.692
K07069	2.408	0.178
K07070	1.383	14.701
K07071	240.832	10.537
K07074	79.737	21.888
K07075	720.833	201.137
K07076	142.385	98.499
K07078	19.16	0.387
K07079	311.246	73.815
K07080	137.27	74.881
K07082	779.203	209.647
K07084	11.008	4.022
K07085	1133.141	429.293
K07088	521.521	189.612
K07089	170.922	67.138
K07090	1244.371	182.852
K07091	612.476	212.454
K07093	25.639	6.75
K07095	774.129	176.825
K07096	103.398	30.561
K07097	7.635	4.492
K07098	865.675	227.176
K07099	284.031	98.128
K07101	44.673	8.508
K07102	366.707	51.814
K07105	44.691	34.199
K07106	261.074	124.915
K07107	864.21	176.663
K07108	2.467	0.874
K07109	3.031	19.161
K07110	69.983	19.343
K07112	57.454	39.796
K07113	60.048	9.578
K07114	2191.405	604.004
K07115	304.54	26.271
K07118	80.625	14.264
K07119	1.671	5.132
K07120	37.956	17.635
K07121	1.589	17.733
K07122	224.434	12.22
K07124	436.957	106.549
K07126	334.038	127.458
K07127	2.002	3.466
K07130	21.981	12.551
K07132	126.887	16.674
K07133	12854.011	3373.45300000001
K07136	2.096	9.808
K07137	964.112	394.902
K07138	321.124	113.449
K07139	619.492	140.25
K07140	0.527	9.486
K07141	45.015	30.952
K07146	1.671	13.423
K07147	2.45	14.831
K07148	135.518	82.302
K07149	141.487	60.778
K07150	400.171	67.608
K07153	218.144	12.855
K07154	1438.091	563.402
K07156	2.301	11.269
K07160	85.248	31.592
K07161	5.678	0
K07162	6.666	1.492
K07164	341.429	109.98
K07165	655.135	280.228
K07166	294.989	131.172
K07171	341.489	179.51
K07172	49.892	42.961
K07173	568.304	76.548
K07175	161.299	52.751
K07177	12.569	8.309
K07178	2.4	0
K07180	1.597	8.145
K07181	181.921	2.357
K07182	41.356	6.661
K07183	3.259	0.27
K07184	177.926	13.902
K07186	1.679	12.244
K07192	476.286	85.976
K07198	12.734	12.918
K07212	0	2.918
K07213	40.498	21.285
K07214	555.507	314.549
K07216	103.938	43.964
K07217	2.048	8.283
K07218	25.844	1.656
K07219	41.977	29.111
K07220	323.391	36.876
K07221	69.879	31.639
K07223	4.523	16.709
K07224	1.935	9.427
K07228	3.614	2.69
K07229	0.727	7.753
K07230	2.183	1.85
K07231	17.073	2.553
K07232	1.474	11.325
K07233	0.521	1.245
K07235	217.251	14.822
K07236	266.865	12.887
K07237	268.072	10.466
K07238	751.729	281.142
K07239	2.429	3.637
K07240	1142.844	465.144
K07243	4.648	10.868
K07245	2.988	14.909
K07246	0.942	7.146
K07248	0.849	7.133
K07250	16.429	12.588
K07251	0.52	4.966
K07253	9.644	0
K07257	52.241	10.699
K07258	1024.028	331.887
K07259	519.843	112.898
K07260	440.453	81.141
K07261	201.608	9.607
K07262	0.619	8.273
K07263	880.615	425.47
K07264	71.867	43.148
K07265	132.662	1.128
K07266	523.185	4.446
K07267	3.331	0
K07269	0.759	8.786
K07271	443.359	131.794
K07272	112.553	24.305
K07273	910.923	287.385
K07274	2.673	17.169
K07275	11.075	9.502
K07276	4.982	0
K07277	943	291.302
K07278	193.037	9.47
K07279	1.379	6.665
K07281	5.0705	0
K07282	330.937	82.664
K07283	7.904	8.128
K07284	142.491	77.804
K07285	3.667	16.632
K07286	1.558	9.233
K07287	1.357	8.732
K07289	26.395	19.227
K07290	0.779	7.814
K07291	5.0705	0
K07300	58.687	35.509
K07301	293.813	118.163
K07304	63.362	30.421
K07305	3.628	8.607
K07306	1.181	12.183
K07307	3.778	11.607
K07308	0.765	6.465
K07309	0.512	6.326
K07310	1.673	7.189
K07311	1.262	8.762
K07312	0.65	9.269
K07313	162.159	52.334
K07314	1.977	12.02
K07315	255.351	61.308
K07316	1043.858	302.68
K07317	546.902	52.093
K07318	313.814	29.898
K07319	18.758	19.548
K07320	230.89	12.048
K07321	65.536	15.126
K07322	372.39	143.431
K07323	248.788	13.376
K07326	27.147	18.379
K07334	104.424	25.333
K07335	1143.332	196.9
K07336	0.104	8.393
K07337	85.88	50.583
K07339	19.661	13.995
K07340	45.42	26.315
K07341	309.857	86.43
K07343	49.426	14.084
K07344	35.977	16.799
K07345	11.588	76.007
K07346	20.885	44.479
K07347	15.141	74.097
K07348	0.859	8.896
K07349	2.479	19.435
K07350	4.288	21.405
K07351	1.48	11.542
K07352	1.727	6
K07353	0.949	3.442
K07354	2.354	7.385
K07355	1.58	14.184
K07356	1.26	8.182
K07357	0.821	9.41
K07358	1.38	9.576
K07369	4.689	0
K07378	3.683	0
K07386	600.328	284.122
K07387	318.371	49.598
K07390	4.548	7.043
K07391	664.788	349.273
K07392	43.345	7.986
K07393	21.538	10.967
K07395	209.143	0
K07397	20.7925	21.026
K07399	10.995	0
K07400	279.447	13.276
K07402	109.044	70.335
K07403	102.563	34.987
K07404	94.591	25.314
K07405	301.246	136.606
K07406	41.689	28.379
K07407	2056.482	606.399
K07432	18.425	0.257
K07441	4.279	0
K07442	2.208	0.453
K07443	105.395	41.739
K07444	414.875	160.671
K07445	59.251	21.417
K07446	3.836	0.128
K07447	662.345	175.746
K07448	146.013	50.458
K07450	1710.937	183.611
K07451	289.075	18.624
K07452	487.355	124.729
K07454	422.516	51.978
K07455	65.794	41.436
K07456	884.153	371.893
K07457	5.681	4.566
K07458	342.449	143.729
K07459	420.604	39.435
K07460	386.625	138.475
K07461	73.682	66.447
K07462	989.502000000001	258.653
K07463	6.72	1.207
K07464	201.325	35.881
K07465	11.903	7.588
K07466	7.241	0.551
K07467	45.497	10.61
K07469	9.517	3.18
K07470	0.886	14.677
K07471	2.261	9.807
K07473	1440.911	358.723
K07474	60.728	107.076
K07475	8.378	0.356
K07478	829.442	287.69
K07479	56.599	8.663
K07480	73.032	446.662
K07481	528.863	295.679
K07482	500.573	223.664
K07483	1150.052	810.471
K07484	3283.528	1557.916
K07485	1464.225	69.091
K07486	4665.72	417.2
K07487	1293.989	927.917
K07488	0	9.386
K07489	10.9	89.261
K07490	0.609	12.311
K07491	3675.252	259.401
K07492	174.974	116.822
K07493	1766.256	330.075
K07494	166.2955	45.2775
K07495	989.617	416.379
K07496	11156.251	664.465
K07497	3764.617	1302.173
K07499	3.7565	0.0485
K07501	3.275	0.843
K07502	30.875	11.157
K07504	24.513	1.107
K07506	299.151	118.958
K07507	307.54	131.049
K07511	2.986	0
K07533	134.286	53.08
K07535	6.353	1.516
K07552	122.028	57.496
K07556	2.859	0
K07559	32.759	15.285
K07560	453.105	169.479
K07566	724.545	213.952
K07568	1117.706	374.365
K07569	4.493	0.357
K07570	19.782	11.201
K07571	65.775	35.133
K07572	3.744	0
K07574	431.04	87.893
K07576	212.495	94.399
K07577	0.625	2.457
K07579	3.462	0
K07580	3.098	0.034
K07581	3.174	0.738
K07583	2.056	0.553
K07584	242.307	65.091
K07585	2.437	0.282
K07586	36.093	7.608
K07588	118.412	50.564
K07589	1.678	7.854
K07590	82.716	26.713
K07592	13.117	11.784
K07636	2289.59	795.066
K07637	1.554	9.743
K07638	260.894	23.604
K07639	15.683	12.865
K07640	1.856	11.87
K07641	2.826	7.122
K07642	83.532	50.582
K07643	1.588	10.205
K07644	39.584	34.386
K07645	10.754	13.41
K07646	415.024	199.521
K07647	87.256	64.243
K07648	246.141	20.826
K07649	27.339	18.821
K07650	87.035	20.144
K07651	131.784	32.718
K07652	465.289	182.907
K07654	15.178	7.712
K07657	505.711	223.746
K07658	1388.19	405.523
K07659	21.955	16.193
K07660	47.385	32.568
K07661	104.794	49.102
K07662	8.236	14.018
K07663	6.242	18.038
K07664	4.069	8.206
K07665	51.391	31.193
K07666	61.382	43.679
K07667	515.338	119.878
K07668	424.681	163.361
K07669	145.564	43.065
K07670	11.996	0.02
K07671	3.119	0.293
K07672	22.024	15.84
K07673	0.843	13.379
K07674	1.343	14.693
K07675	27.953	27.541
K07676	1.14	8.312
K07677	104.481	55.556
K07678	428.167	65.67
K07679	189.8	75.367
K07680	5.436	13.844
K07683	22.94	7.277
K07684	31.356	24.668
K07685	10.508	23.612
K07686	25.5	26.859
K07687	77.081	33.428
K07688	7.913	10.307
K07689	214.826	21.311
K07690	1.675	6.229
K07691	0.603	4.244
K07692	50.445	18.7
K07693	26.47	5.036
K07694	51.877	11.518
K07695	1.959	4.165
K07696	120.299	95.645
K07697	26.177	12.988
K07699	332.494	109.481
K07700	7.044	9.261
K07701	1.763	10.523
K07702	1.106	7.805
K07703	1.053	10.089
K07704	75.074	29.498
K07705	192.312	64.066
K07706	130.389	55.509
K07707	40.733	9.938
K07708	311.914	47.147
K07709	30.125	20.645
K07710	42.036	26.624
K07711	15.495	11.268
K07712	351.642	39.743
K07713	753.077	298.346
K07714	74.162	31.794
K07715	46.259	10.583
K07716	24.89	11.124
K07717	3.718	0.21
K07718	524.125	136.097
K07719	2.875	0.278
K07720	2817.22	815.169
K07721	4.827	0.692
K07722	2.273	11.895
K07723	3.798	0
K07724	2.501	16.279
K07726	725.912	147.634
K07727	712.002	129.104
K07728	9.449	0.871
K07729	1353.089	380.515
K07733	0.851	5.461
K07735	11.199	14.972
K07736	172.323	80.261
K07738	505.065	89.307
K07739	28.863	15.92
K07740	239.077	15.937
K07741	593.9	258.248
K07742	170.207	68.442
K07746	17.735	3.052
K07749	48.339	13.217
K07751	247.327	11.939
K07755	47.641	22.51
K07757	29.475	31.636
K07768	51.735	3.374
K07770	35.569	6.353
K07771	1.488	14.703
K07772	0.668	6.095
K07773	217.003	10.026
K07774	9.14	3.932
K07775	371.486	135.281
K07776	192.627	53.065
K07777	50.525	51.091
K07778	6.178	7.304
K07781	4.988	10.358
K07782	0.383	7.481
K07783	292.865	173.447
K07784	2.946	10.917
K07786	1.857	7.736
K07787	259.208	103.922
K07788	6.533	22.035
K07789	5.913	13.597
K07791	81.712	45.731
K07792	103.099	29.905
K07793	126.296	26.954
K07794	5.585	0.397
K07795	69.113	9.095
K07796	2.949	12.725
K07797	1.951	4.458
K07798	14.281	12.146
K07799	7.496	21.265
K07803	1.862	10.047
K07804	1.994	18.572
K07806	53.101	31.126
K07810	1.652	9.033
K07811	0.553	6.413
K07812	11.265	15.563
K07813	68.608	33.027
K07814	1105.988	265.995
K07816	361.203	95.13
K07821	1.99	14.903
K07862	410.649	59.116
K07979	621.274	210.954
K07991	1.763	0.261
K08073	9.363	0
K08077	1.975	0
K08082	43.999	7.136
K08083	111.531	29.741
K08084	249.056	1.665
K08092	2.779	10.6
K08093	4.59	0
K08094	6.056	4.442
K08122	46.452	41.31
K08137	407.931	14.041
K08138	159.015	119.264
K08139	3.742	0
K08151	25.373	27.799
K08153	13.899	5.294
K08154	0.87	14.652
K08156	193.654	92.965
K08159	181.741	55.21
K08160	1.992	26.015
K08161	136.206	38.889
K08162	8.47	17.416
K08163	0.52	12.671
K08166	19.248	1.047
K08168	1.28	3.466
K08169	15.959	24.57
K08172	2.249	13.99
K08173	2.931	12.679
K08174	1.056	4.697
K08177	41.315	44.243
K08191	380.724	157.368
K08194	23.83	32.266
K08195	3.838	4.568
K08217	23.154	1.151
K08218	695.847	212.434
K08219	1.524	8.652
K08221	5.369	2.519
K08223	595.637	198.89
K08224	8.682	15.003
K08225	1.566	10.971
K08227	1.954	14.578
K08234	174.419	92.962
K08239	115.671	19.114
K08252	34.05	1.712
K08253	5.218	0.123
K08256	42.474	0.774
K08259	8.056	2.829
K08264	3.13	0.593
K08276	0.988	6.022
K08277	0.879	8.775
K08279	1.6	13.603
K08280	26.157	0.466
K08281	157.85	61.401
K08282	254.988	95.35
K08286	4.156	0
K08289	528.36	126.581
K08296	58.084	28.899
K08297	1.357	15.703
K08298	4.689	15.17
K08299	0.63	7.173
K08300	282.2645	39.4955
K08301	751.7275	201.9045
K08302	25.493	42.891
K08303	1609.851	543.157
K08304	11.938	25.931
K08305	226.975	26.966
K08306	4.908	8.126
K08307	682.878	187.172
K08308	5.004	8.676
K08309	438.631	98.38
K08310	41.13	10.075
K08311	294.41	13.732
K08312	241.143	13.786
K08313	1.282	7.526
K08314	5.189	12.597
K08315	0.954	14.327
K08316	721.028	159.153
K08317	5.186	22.096
K08318	0.584	7.615
K08319	2.468	8.143
K08320	0.422	12.237
K08321	41.248	11.741
K08322	10.706	24.699
K08323	0.547	7.752
K08324	0.669	5.729
K08325	195.193	10.147
K08326	0.657	7.197
K08348	1.707	13.788
K08349	2.029	11.758
K08350	1.209	7.829
K08351	1.279	7.377
K08352	11.481	2.126
K08353	1.543	9.508
K08354	1.88	7.173
K08364	191.907	50.165
K08368	5.527	22.249
K08369	14.761	48.532
K08372	54.948	8.844
K08384	409.465	170.797
K08475	2.2	13.936
K08476	2.904	11.899
K08478	1.768	7.818
K08479	7.721	0
K08483	656.134	142.557333333333
K08484	289.03	20.267
K08485	1.388	11.07
K08587	6.748	1.998
K08589	54.716	1.279
K08591	251.56	129.262
K08600	587.969	146.102
K08602	420.385	84.253
K08604	2.958	2.682
K08640	89.987	31.685
K08641	61.624	21.4
K08651	134.853	36.232
K08652	3.364	0
K08653	6.581	6.857
K08655	3.526	0.947
K08659	101.573	31.786
K08676	564.005	328.667
K08678	116.76	25.307
K08679	350.507	161.539
K08680	221.376	7.274
K08681	269.377	102.439
K08682	0.493	7.134
K08687	0	4.35
K08688	1.275	0.958
K08693	35.915	13.711
K08714	176.919	3.946
K08722	74.273	49.11
K08723	19.601	9.307
K08724	24.525	12.409
K08735	9.513	3.603
K08737	73.1	23.031
K08738	3.948	2.59
K08740	2.873	0.912
