	SRR1927149	SRR1929485
ENOG410XPRU	786	183
ENOG410XPRV	3	20
ENOG410XPRZ	544	228
ENOG410XPS1	1	13
ENOG410XPS7	164	0
ENOG410XPSA	8	3
ENOG410XPSF	367	149
ENOG410XPSK	2212	530
ENOG410XPSN	991	236
ENOG410XPSU	1100	292
ENOG410XPT3	12	0
ENOG410XPT6	637	204
ENOG410XPT8	11717	4032
ENOG410XPT9	1243	454
ENOG410XPTB	915	512
ENOG410XPTC	5666	1013
ENOG410XPTK	1291	620
ENOG410XPTP	14	8
ENOG410XPTR	179	11
ENOG410XPTV	57	64
ENOG410XPU0	1024	141
ENOG410XPU2	193	4
ENOG410XPU6	3330	492
ENOG410XPU8	665	36
ENOG410XPUA	124	5
ENOG410XPUE	79	0
ENOG410XPUG	0	36
ENOG410XPUH	360	180
ENOG410XPUJ	184	106
ENOG410XPUQ	23	137
ENOG410XPUT	118	38
ENOG410XPUU	22	2
ENOG410XPUX	19	95
ENOG410XPV5	846	26
ENOG410XPVK	4	5
ENOG410XPVN	567	109
ENOG410XPW2	51	9
ENOG410XPW8	13	0
ENOG410XPWC	440	690
ENOG410XPWD	1016	355
ENOG410XPWQ	4	3
ENOG410XPWS	672	195
ENOG410XPWT	5669	2372
ENOG410XPX2	4604	734
ENOG410XPX5	1	1
ENOG410XPX6	148	103
ENOG410XPXA	77	0
ENOG410XPXC	1618	287
ENOG410XPXH	3242	602
ENOG410XPXT	21	26
ENOG410XPXU	132	24
ENOG410XPY1	13	8
ENOG410XPY2	2162	202
ENOG410XPYJ	5693	1453
ENOG410XPYM	55	11
ENOG410XPYP	255	0
ENOG410XPYR	49	0
ENOG410XPYS	545	157
ENOG410XPYV	11	133
ENOG410XPYX	2454	1042
ENOG410XPYZ	5	0
ENOG410XPZ5	43	6
ENOG410XPZ6	36	15
ENOG410XPZF	14	0
ENOG410XPZH	3	1
ENOG410XPZR	432	73
ENOG410XPZX	1982	593
ENOG410XQ03	3272	973
ENOG410XQ05	51	12
ENOG410XQ0E	1238	342
ENOG410XQ0N	431	73
ENOG410XQ17	16	142
ENOG410XQ1G	59	14
ENOG410XQ1K	723	194
ENOG410XQ1N	225	5
ENOG410XQ20	1469	301
ENOG410XQ21	2321	108
ENOG410XQ2C	16	77
ENOG410XQ2F	9	1
ENOG410XQ2J	103	79
ENOG410XQ2K	840	34
ENOG410XQ2Q	6184	1943
ENOG410XQ2S	401	102
ENOG410XQ2T	3137	1812
ENOG410XQ2W	3698	1283
ENOG410XQ32	34	40
ENOG410XQ39	110	66
ENOG410XQ3B	6381	1910
ENOG410XQ3U	7333	118
ENOG410XQ43	142	90
ENOG410XQ4A	0	13
ENOG410XQ4N	645	182
ENOG410XQ4Q	1689	624
ENOG410XQ4S	106	26
ENOG410XQ4U	2368	893
ENOG410XQ4X	119881	23670
ENOG410XQ51	1979	539
ENOG410XQ58	226	170
ENOG410XQ5E	204	37
ENOG410XQ5H	921	339
ENOG410XQ5J	2148	730
ENOG410XQ5N	15	4
ENOG410XQ5Q	203	43
ENOG410XQ5T	15	11
ENOG410XQ5V	162	379
ENOG410XQ69	60	163
ENOG410XQ6C	1989	40
ENOG410XQ6D	31	19
ENOG410XQ6F	569	221
ENOG410XQ6K	63	2
ENOG410XQ6Z	16	77
ENOG410XQ7F	160	30
ENOG410XQ7I	122	60
ENOG410XQ7N	142	0
ENOG410XQ7Q	2049	213
ENOG410XQ7R	210	7
ENOG410XQ7Y	7410	1569
ENOG410XQ84	357	456
ENOG410XQ88	9468	2415
ENOG410XQ8A	4368	765
ENOG410XQ8K	2958	1350
ENOG410XQ8P	1470	553
ENOG410XQ8S	107	218
ENOG410XQ93	14	61
ENOG410XQ98	105	19
ENOG410XQ9B	1658	531
ENOG410XQ9D	3606	713
ENOG410XQ9F	1658	603
ENOG410XQ9I	53	0
ENOG410XQ9K	2011	131
ENOG410XQ9Q	909	130
ENOG410XQ9U	24	47
ENOG410XQ9V	4675	969
ENOG410XQA5	834	170
ENOG410XQAP	29	52
ENOG410XQAT	5	86
ENOG410XQAU	116	5
ENOG410XQAX	227	118
ENOG410XQAZ	1763	109
ENOG410XQB1	2172	586
ENOG410XQB7	7	1
ENOG410XQBA	7	13
ENOG410XQBF	835	222
ENOG410XQBH	114	234
ENOG410XQBJ	0	56
ENOG410XQBQ	419	474
ENOG410XQBS	514	328
ENOG410XQBT	1092	56
ENOG410XQBW	4591	1244
ENOG410XQC0	20	33
ENOG410XQC3	46	77
ENOG410XQC5	2998	1097
ENOG410XQCB	4	74
ENOG410XQCC	300	194
ENOG410XQCP	552	400
ENOG410XQCX	248	270
ENOG410XQD1	9	9
ENOG410XQD4	939	543
ENOG410XQD7	3	60
ENOG410XQDB	2256	546
ENOG410XQDC	189	0
ENOG410XQDM	14	1
ENOG410XQDN	151	20
ENOG410XQDU	5553	309
ENOG410XQE2	2941	451
ENOG410XQE6	178	943
ENOG410XQE9	1861	218
ENOG410XQEA	695	172
ENOG410XQEC	1325	496
ENOG410XQEH	13	12
ENOG410XQEM	0	13
ENOG410XQEN	201	49
ENOG410XQEV	858	377
ENOG410XQF5	189	4
ENOG410XQF9	22	109
ENOG410XQFD	0	17
ENOG410XQFG	1593	879
ENOG410XQFW	628	67
ENOG410XQG1	326	236
ENOG410XQG7	10	97
ENOG410XQGA	14	0
ENOG410XQGC	811	183
ENOG410XQGH	452	128
ENOG410XQGK	114	91
ENOG410XQGU	1482	586
ENOG410XQGY	17	0
ENOG410XQH2	3170	384
ENOG410XQH6	30	30
ENOG410XQH8	631	7
ENOG410XQHC	33	2
ENOG410XQHD	126	11
ENOG410XQHH	4407	1309
ENOG410XQHQ	735	468
ENOG410XQHT	73	110
ENOG410XQHY	23	5
ENOG410XQHZ	142	251
ENOG410XQI3	502	201
ENOG410XQI4	6108	208
ENOG410XQI5	4347	20
ENOG410XQI8	2662	1071
ENOG410XQIF	44	42
ENOG410XQIJ	21	23
ENOG410XQIQ	112	71
ENOG410XQIS	1518	169
ENOG410XQJ3	61	79
ENOG410XQJE	2364	20
ENOG410XQJQ	5665	1890
ENOG410XQJZ	39	0
ENOG410XQK0	2055	537
ENOG410XQK3	13	0
ENOG410XQK7	1896	138
ENOG410XQKC	112	405
ENOG410XQKN	40	2
ENOG410XQKS	184	51
ENOG410XQKT	113	100
ENOG410XQM2	288	11
ENOG410XQM3	365	214
ENOG410XQM5	1	20
ENOG410XQME	708	203
ENOG410XQMH	2705	1839
ENOG410XQMK	42	0
ENOG410XQMM	40	18
ENOG410XQMS	1111	417
ENOG410XQMU	235	65
ENOG410XQMY	1027	187
ENOG410XQMZ	11	7
ENOG410XQN2	206	3
ENOG410XQN3	79	120
ENOG410XQN7	135	0
ENOG410XQNF	4111	1389
ENOG410XQNQ	50	48
ENOG410XQNW	26	1
ENOG410XQP2	4878	866
ENOG410XQP6	210	25
ENOG410XQPG	148	52
ENOG410XQPI	906	132
ENOG410XQPN	5574	2072
ENOG410XQPQ	158	150
ENOG410XQPT	7	63
ENOG410XQPV	3	57
ENOG410XQQ4	1808	773
ENOG410XQQ5	0	50
ENOG410XQQ7	298	96
ENOG410XQQD	81	12
ENOG410XQQE	30	38
ENOG410XQQI	297	193
ENOG410XQQM	232	66
ENOG410XQQP	1460	1109
ENOG410XQQY	722	147
ENOG410XQR2	418	113
ENOG410XQRC	1732	527
ENOG410XQRE	1282	607
ENOG410XQRG	451	84
ENOG410XQRQ	14	99
ENOG410XQRS	2920	1101
ENOG410XQRU	884	205
ENOG410XQRW	6	89
ENOG410XQSA	1	44
ENOG410XQSB	16	9
ENOG410XQSG	851	254
ENOG410XQSN	1588	224
ENOG410XQSR	370	133
ENOG410XQSW	87	324
ENOG410XQSZ	251	113
ENOG410XQT1	175	6
ENOG410XQTD	175	315
ENOG410XQTE	2133	458
ENOG410XQTH	658	269
ENOG410XQTQ	6	6
ENOG410XQTW	6992	1005
ENOG410XQTX	8023	2396
ENOG410XQUB	71	6
ENOG410XQUC	60	38
ENOG410XQUD	561	53
ENOG410XQUJ	41	0
ENOG410XQUK	341	344
ENOG410XQUP	224	0
ENOG410XQUR	138	5
ENOG410XQUT	23	0
ENOG410XQUW	26	6
ENOG410XQV2	60	397
ENOG410XQVA	2371	748
ENOG410XQVC	567	296
ENOG410XQVK	451	105
ENOG410XQVS	184	115
ENOG410XQW4	9	89
ENOG410XQW5	129	124
ENOG410XQWD	25	1
ENOG410XQWE	0	9
ENOG410XQWF	706	59
ENOG410XQWR	851	351
ENOG410XQWW	25	102
ENOG410XQWY	91	10
ENOG410XQX2	73	98
ENOG410XQX3	128	0
ENOG410XQXB	5564	1884
ENOG410XQXG	4415	2233
ENOG410XQXV	940	402
ENOG410XQXX	9	62
ENOG410XQXY	396	306
ENOG410XQYE	4727	1475
ENOG410XQYG	618	12
ENOG410XQYI	5168	266
ENOG410XQYM	202	86
ENOG410XQYN	374	47
ENOG410XQYQ	396	16
ENOG410XQYY	1982	185
ENOG410XQZA	2360	1249
ENOG410XQZF	657	16
ENOG410XQZT	2418	1652
ENOG410XQZU	246	202
ENOG410XR05	252	0
ENOG410XR0J	140	67
ENOG410XR0Q	3035	45
ENOG410XR13	55	9
ENOG410XR1B	1225	353
ENOG410XR1K	1	33
ENOG410XR1N	192	8
ENOG410XR1R	160	247
ENOG410XR1S	9	0
ENOG410XR1U	1382	351
ENOG410XR1Z	599	74
ENOG410XR25	108	154
ENOG410XR2F	32	4
ENOG410XR2K	597	153
ENOG410XR2M	1633	261
ENOG410XR34	2335	728
ENOG410XR3A	357	5
ENOG410XR3C	2386	351
ENOG410XR3E	2868	1647
ENOG410XR3F	6	96
ENOG410XR3N	134	0
ENOG410XR3Q	383	0
ENOG410XR3S	436	39
ENOG410XR3T	4	24
ENOG410XR3U	381	121
ENOG410XR3Z	0	25
ENOG410XR4Y	744	129
ENOG410XR58	181	11
ENOG410XR5C	11	83
ENOG410XR5J	611	497
ENOG410XR5M	391	302
ENOG410XR5T	3126	684
ENOG410XR5V	2317	302
ENOG410XR61	23	4
ENOG410XR66	200	115
ENOG410XR6P	237	34
ENOG410XR6Q	102	8
ENOG410XR6R	743	338
ENOG410XR6V	2361	792
ENOG410XR78	128	165
ENOG410XR7J	1719	317
ENOG410XR7N	559	179
ENOG410XR7P	1432	543
ENOG410XR7W	424	92
ENOG410XR80	85	27
ENOG410XR82	1631	678
ENOG410XR86	834	137
ENOG410XR8J	94	92
ENOG410XR8K	1073	336
ENOG410XR93	951	178
ENOG410XR99	5414	1473
ENOG410XR9B	95	38
ENOG410XR9D	16	118
ENOG410XR9S	156	30
ENOG410XR9X	292	80
ENOG410XRA0	32284	1652
ENOG410XRA8	11	106
ENOG410XRAD	113	311
ENOG410XRAH	599	170
ENOG410XRAN	124	94
ENOG410XRAT	117	0
ENOG410XRAY	3786	2485
ENOG410XRB0	0	24
ENOG410XRB3	799	148
ENOG410XRBB	103	0
ENOG410XRBC	12	75
ENOG410XRBM	220	40
ENOG410XRBN	3	13
ENOG410XRBU	1218	326
ENOG410XRBV	10	0
ENOG410XRC0	1030	9
ENOG410XRC2	2634	26
ENOG410XRC7	2678	857
ENOG410XRCB	6696	2222
ENOG410XRCM	237	0
ENOG410XRCN	243	18
ENOG410XRCP	1103	265
ENOG410XRCT	55	9
ENOG410XRCV	20	78
ENOG410XRCX	1461	37
ENOG410XRCY	0	32
ENOG410XRD0	1177	58
ENOG410XRD1	301	91
ENOG410XRD2	5	33
ENOG410XRD5	8	56
ENOG410XRD8	4146	1228
ENOG410XRDA	771	351
ENOG410XRDB	991	173
ENOG410XRDH	4523	769
ENOG410XRDR	21	8
ENOG410XRDS	30	95
ENOG410XRDV	50	168
ENOG410XRDW	6869	2234
ENOG410XREF	1175	283
ENOG410XREI	2455	688
ENOG410XREW	49	5
ENOG410XRFF	83	10
ENOG410XRFJ	296	89
ENOG410XRFK	101	0
ENOG410XRFP	538	362
ENOG410XRFS	5432	61
ENOG410XRFX	269	79
ENOG410XRFZ	36	13
ENOG410XRG1	30	0
ENOG410XRGC	37	21
ENOG410XRGD	1222	243
ENOG410XRGF	105	118
ENOG410XRGH	331	14
ENOG410XRGM	1965	562
ENOG410XRGW	0	16
ENOG410XRH3	24	15
ENOG410XRH6	12	33
ENOG410XRH9	247	33
ENOG410XRHA	21	103
ENOG410XRHD	94	8
ENOG410XRHE	388	38
ENOG410XRHK	312	179
ENOG410XRHP	99	38
ENOG410XRHT	428	353
ENOG410XRHZ	372	563
ENOG410XRI3	9	0
ENOG410XRI9	6076	1047
ENOG410XRIF	285	7
ENOG410XRIH	11	74
ENOG410XRIM	13	93
ENOG410XRIR	619	1
ENOG410XRIS	1911	119
ENOG410XRJA	632	225
ENOG410XRJG	27	143
ENOG410XRJH	256	34
ENOG410XRJW	607	1073
ENOG410XRK0	43	203
ENOG410XRK1	3033	1241
ENOG410XRK4	4877	1409
ENOG410XRK5	0	17
ENOG410XRK7	26	0
ENOG410XRK8	48	237
ENOG410XRKG	85	53
ENOG410XRKV	1897	134
ENOG410XRKW	1867	554
ENOG410XRKX	39	54
ENOG410XRM9	15	1
ENOG410XRMF	373	113
ENOG410XRMJ	48	32
ENOG410XRMN	17	0
ENOG410XRMQ	436	135
ENOG410XRN1	182	33
ENOG410XRN8	10	0
ENOG410XRNA	290	89
ENOG410XRNC	30	27
ENOG410XRNH	5222	1709
ENOG410XRNJ	16	9
ENOG410XRNK	227	259
ENOG410XRNM	11	80
ENOG410XRNU	4484	1537
ENOG410XRP0	1741	437
ENOG410XRP1	2261	92
ENOG410XRP2	2530	727
ENOG410XRP4	106	1
ENOG410XRPD	668	214
ENOG410XRPE	178	0
ENOG410XRPG	749	34
ENOG410XRPI	6	0
ENOG410XRPN	2	20
ENOG410XRPP	2370	730
ENOG410XRPZ	0	183
ENOG410XRQ3	236	141
ENOG410XRQ7	509	0
ENOG410XRQD	740	255
ENOG410XRQY	32	7
ENOG410XRR3	296	219
ENOG410XRR8	65	2
ENOG410XRRH	3964	781
ENOG410XRRN	1576	310
ENOG410XRRP	69	68
ENOG410XRRR	3080	1023
ENOG410XRRU	550	176
ENOG410XRS0	0	2
ENOG410XRS1	12	151
ENOG410XRS5	11	21
ENOG410XRS7	22940	6700
ENOG410XRSE	320	5
ENOG410XRSG	34	23
ENOG410XRSI	729	66
ENOG410XRSK	253	54
ENOG410XRSS	158	46
ENOG410XRSZ	11	0
ENOG410XRT1	539	250
ENOG410XRT5	224	309
ENOG410XRT7	3002	907
ENOG410XRTM	18	79
ENOG410XRTR	325	260
ENOG410XRTV	0	18
ENOG410XRUB	32	103
ENOG410XRUF	12598	404
ENOG410XRUM	14	1
ENOG410XRUN	30	131
ENOG410XRUW	5	8
ENOG410XRUX	2	20
ENOG410XRV0	34	136
ENOG410XRV2	967	190
ENOG410XRV3	8	64
ENOG410XRV6	509	234
ENOG410XRV8	1171	283
ENOG410XRVN	1369	396
ENOG410XRW2	18	137
ENOG410XRW8	2678	77
ENOG410XRWQ	164	73
ENOG410XRWU	1	24
ENOG410XRWW	75	30
ENOG410XRX3	399	106
ENOG410XRX8	854	20
ENOG410XRXG	15	0
ENOG410XRXZ	70	54
ENOG410XRY0	14	20
ENOG410XRY5	92	4
ENOG410XRYB	43	212
ENOG410XRYC	10	156
ENOG410XRYH	360	97
ENOG410XRYI	0	70
ENOG410XRYQ	10	0
ENOG410XRYW	11	39
ENOG410XS05	237	42
ENOG410XS0E	336	68
ENOG410XS0J	54	0
ENOG410XS0Q	220	69
ENOG410XS0Y	65	1
ENOG410XS0Z	16	87
ENOG410XS18	2602	980
ENOG410XS1A	8	17
ENOG410XS1S	847	301
ENOG410XS1T	0	163
ENOG410XS1W	40	38
ENOG410XS21	53	308
ENOG410XS27	4937	1696
ENOG410XS2C	2	3
ENOG410XS2E	144	77
ENOG410XS2G	0	53
ENOG410XS36	6	9
ENOG410XS38	12	2
ENOG410XS3N	127	251
ENOG410XS3S	1548	109
ENOG410XS3W	253	13
ENOG410XS43	4693	7
ENOG410XS4G	20	0
ENOG410XS4I	166	47
ENOG410XS4Q	5	4
ENOG410XS4R	842	165
ENOG410XS5E	22674	3268
ENOG410XS5G	188	0
ENOG410XS5H	80	18
ENOG410XS5X	778	245
ENOG410XS66	189	57
ENOG410XS68	66	6
ENOG410XS6G	29	121
ENOG410XS6H	33	29
ENOG410XS6M	7	0
ENOG410XS6P	47	21
ENOG410XS71	1508	459
ENOG410XS72	17	0
ENOG410XS78	550	26
ENOG410XS7C	161	0
ENOG410XS7F	169	0
ENOG410XS7M	518	117
ENOG410XS87	835	79
ENOG410XS8G	140	218
ENOG410XS8M	713	274
ENOG410XS8T	163	1
ENOG410XS98	1564	404
ENOG410XS9E	114	14
ENOG410XS9K	26	208
ENOG410XS9Y	62	0
ENOG410XSA5	413	67
ENOG410XSA7	121	94
ENOG410XSAB	41	0
ENOG410XSAF	588	112
ENOG410XSAP	20	8
ENOG410XSAQ	295	195
ENOG410XSBE	84	3
ENOG410XSBZ	491	118
ENOG410XSC7	1772	563
ENOG410XSCI	432	159
ENOG410XSCT	11	6
ENOG410XSCV	0	21
ENOG410XSCX	2809	656
ENOG410XSCY	877	1365
ENOG410XSCZ	37	21
ENOG410XSD4	79	97
ENOG410XSD6	25	1
ENOG410XSDB	18646	5891
ENOG410XSDI	901	672
ENOG410XSDP	392	14
ENOG410XSDQ	1007	307
ENOG410XSE4	38	0
ENOG410XSEA	84	1
ENOG410XSEF	13	70
ENOG410XSEG	267	95
ENOG410XSEI	363	97
ENOG410XSEK	5	3
ENOG410XSEP	444	117
ENOG410XSF7	4017	154
ENOG410XSF8	1358	539
ENOG410XSFE	450	456
ENOG410XSFI	170	12
ENOG410XSFR	4554	1465
ENOG410XSFU	970	273
ENOG410XSG5	83	10
ENOG410XSG7	830	140
ENOG410XSGG	971	238
ENOG410XSGP	3249	881
ENOG410XSGQ	1599	553
ENOG410XSGW	21	5
ENOG410XSHB	293	76
ENOG410XSHC	1046	471
ENOG410XSHM	260	424
ENOG410XSHN	6	0
ENOG410XSHU	13353	3394
ENOG410XSHZ	262	83
ENOG410XSI9	9394	1654
ENOG410XSID	77	88
ENOG410XSIM	585	852
ENOG410XSIN	1513	358
ENOG410XSIT	46	96
ENOG410XSIV	237	33
ENOG410XSJ0	63	0
ENOG410XSJB	197	10
ENOG410XSJE	71	15
ENOG410XSJU	4	10
ENOG410XSK2	12	84
ENOG410XSK3	987	144
ENOG410XSK4	2357	114
ENOG410XSK7	17	4
ENOG410XSK8	137	44
ENOG410XSKB	3	4
ENOG410XSKF	982	111
ENOG410XSKH	62	1
ENOG410XSKS	27	6
ENOG410XSKW	5	10
ENOG410XSM5	58	26
ENOG410XSMC	394	102
ENOG410XSME	305	3
ENOG410XSMF	231	36
ENOG410XSMJ	267	0
ENOG410XSMM	248	51
ENOG410XSMN	60	21
ENOG410XSMQ	89	4
ENOG410XSMT	41	19
ENOG410XSMW	3605	1023
ENOG410XSN7	13	120
ENOG410XSND	3664	576
ENOG410XSNF	440	67
ENOG410XSNI	99	9
ENOG410XSNN	91	0
ENOG410XSNQ	17	16
ENOG410XSNZ	11	7
ENOG410XSP1	65	18
ENOG410XSP4	80	0
ENOG410XSP9	228	94
ENOG410XSPG	21	67
ENOG410XSPN	18	0
ENOG410XSPR	180	21
ENOG410XSPY	185	208
ENOG410XSPZ	61	10
ENOG410XSQ0	13	14
ENOG410XSQB	268	153
ENOG410XSQH	41	266
ENOG410XSQM	162	15
ENOG410XSQN	750	285
ENOG410XSQU	241	17
ENOG410XSR4	22	154
ENOG410XSRK	153	128
ENOG410XSRM	127	33
ENOG410XSRY	203	2
ENOG410XSSD	10	116
ENOG410XSSS	1710	679
ENOG410XSSU	6557	870
ENOG410XSTU	479	32
ENOG410XSTW	1003	218
ENOG410XSTY	45	0
ENOG410XSU0	13	5
ENOG410XSU2	1090	436
ENOG410XSUN	1601	489
ENOG410XSUS	17	94
ENOG410XSV1	589	194
ENOG410XSV4	1928	715
ENOG410XSV5	130	45
ENOG410XSV7	182	63
ENOG410XSV8	0	56
ENOG410XSV9	3	28
ENOG410XSVA	26	176
ENOG410XSVF	1253	285
ENOG410XSVH	7	3
ENOG410XSVM	1157	628
ENOG410XSVN	208	76
ENOG410XSVU	315	4
ENOG410XSW8	463	21
ENOG410XSWR	8	81
ENOG410XSWU	1965	525
ENOG410XSWX	542	72
ENOG410XSX0	630	98
ENOG410XSX2	376	40
ENOG410XSX4	2	2
ENOG410XSXE	267	64
ENOG410XSXG	133	0
ENOG410XSXH	26	73
ENOG410XSXQ	669	268
ENOG410XSXV	237	14
ENOG410XSY7	52	12
ENOG410XSYT	1732	710
ENOG410XSYX	27	9
ENOG410XSZ0	2008	52
ENOG410XSZ8	1328	722
ENOG410XSZ9	507	149
ENOG410XSZC	11	1
ENOG410XSZJ	9	8
ENOG410XSZM	76	25
ENOG410XT00	185	25
ENOG410XT0B	1628	539
ENOG410XT0J	142	27
ENOG410XT0N	3570	74
ENOG410XT0T	17	0
ENOG410XT0Y	132	107
ENOG410XT19	71	210
ENOG410XT1B	14	2
ENOG410XT1H	24	0
ENOG410XT1M	1040	171
ENOG410XT1R	4	1
ENOG410XT1T	4255	1067
ENOG410XT21	110	140
ENOG410XT26	9	81
ENOG410XT2G	100	22
ENOG410XT2N	1667	496
ENOG410XT2P	578	67
ENOG410XT2W	52	33
ENOG410XT32	449	122
ENOG410XT33	799	126
ENOG410XT3D	81	12
ENOG410XT3G	117	69
ENOG410XT3I	100	11
ENOG410XT3K	102	0
ENOG410XT3T	5152	1172
ENOG410XT3V	10	164
ENOG410XT41	1065	305
ENOG410XT45	55	17
ENOG410XT4D	1496	269
ENOG410XT4G	1321	212
ENOG410XT4S	60	0
ENOG410XT4Y	336	275
ENOG410XT55	1016	234
ENOG410XT59	4390	912
ENOG410XT5H	1563	74
ENOG410XT5M	2224	853
ENOG410XT5W	13	60
ENOG410XT5Z	5	0
ENOG410XT60	1044	296
ENOG410XT63	686	236
ENOG410XT66	31	0
ENOG410XT6I	34	0
ENOG410XT73	418	128
ENOG410XT7K	17	66
ENOG410XT7Q	10535	220
ENOG410XT7T	1432	148
ENOG410XT7W	6471	137
ENOG410XT83	33	25
ENOG410XT85	1014	290
ENOG410XT88	13	2
ENOG410XT8D	1280	192
ENOG410XT8S	237	113
ENOG410XT8X	20	0
ENOG410XT98	22	193
ENOG410XT9H	4	0
ENOG410XT9P	11	120
ENOG410XT9Q	61	19
ENOG410XT9Z	3311	1025
ENOG410XTA4	140	16
ENOG410XTAD	1264	155
ENOG410XTAT	9	2
ENOG410XTAU	120	0
ENOG410XTB5	55	6
ENOG410XTBD	942	320
ENOG410XTBT	1026	2
ENOG410XTC2	13	0
ENOG410XTC6	911	320
ENOG410XTC8	1564	862
ENOG410XTCH	30	3
ENOG410XTD7	197	2
ENOG410XTD8	9807	2214
ENOG410XTD9	14	91
ENOG410XTDI	3490	1313
ENOG410XTDY	403	579
ENOG410XTE0	4596	1644
ENOG410XTE1	12	191
ENOG410XTE3	386	137
ENOG410XTE8	27	74
ENOG410XTE9	2747	399
ENOG410XTEX	214	42
ENOG410XTEY	328	114
ENOG410XTEZ	62	2
ENOG410XTF1	5	7
ENOG410XTFC	1098	149
ENOG410XTFK	24	0
ENOG410XTFM	130	0
ENOG410XTFN	164	0
ENOG410XTFW	144	85
ENOG410XTGS	12	31
ENOG410XTGU	18	5
ENOG410XTH0	79	0
ENOG410XTH8	49	171
ENOG410XTHD	1807	18
ENOG410XTHE	29	72
ENOG410XTHF	3824	751
ENOG410XTHI	68	8
ENOG410XTI6	31	148
ENOG410XTIC	579	195
ENOG410XTII	80	3
ENOG410XTIM	13	0
ENOG410XTIR	717	104
ENOG410XTIS	772	25
ENOG410XTJ4	227	79
ENOG410XTJ6	36	2
ENOG410XTJ7	1375	699
ENOG410XTJD	1065	595
ENOG410XTJH	151	0
ENOG410XTJI	23	0
ENOG410XTJV	62	1
ENOG410XTK2	48	13
ENOG410XTK8	2024	408
ENOG410XTKQ	1328	420
ENOG410XTKR	113	196
ENOG410XTKS	521	132
ENOG410XTKT	15	73
ENOG410XTM0	560	211
ENOG410XTMS	21	82
ENOG410XTMU	112	15
ENOG410XTN2	49	10
ENOG410XTNJ	14	0
ENOG410XTNW	31	26
ENOG410XTPQ	50	9
ENOG410XTQV	16	8
ENOG410XTR6	20	104
ENOG410XTRD	4	0
ENOG410XTTT	7	8
ENOG410XTTU	7	52
ENOG410XTUY	21	0
ENOG410XTV8	0	14
ENOG410XTVH	43	24
ENOG410XTW4	31	28
ENOG410XTWD	3887	415
ENOG410XTX8	1094	640
ENOG410XTY4	0	18
ENOG410XTYG	1	8
ENOG410XTYS	0	12
ENOG410XTYU	2	22
ENOG410XTZN	86	52
ENOG410XTZP	7	49
ENOG410XTZU	105	71
ENOG410XTZX	36	5
ENOG410XTZZ	9	33
ENOG410XU04	9	4
ENOG410XU06	54	42
ENOG410XU0I	2	8
ENOG410XU0Z	881	4
ENOG410XU1A	4390	317
ENOG410XU1P	32	7
ENOG410XU1R	66	21
ENOG410XU1U	58	36
ENOG410XU1Y	2	19
ENOG410XU2W	20	43
ENOG410XU3M	169	25
ENOG410XU50	23	0
ENOG410XU52	236	26
ENOG410XU5S	21	0
ENOG410XU65	126	60
ENOG410XU67	122	0
ENOG410XU6I	76	67
ENOG410XU6J	44	0
ENOG410XU7B	41	0
ENOG410XU7F	157	6
ENOG410XU7H	42	32
ENOG410XU7N	20	7
ENOG410XU7P	28	62
ENOG410XU85	10	0
ENOG410XU8G	26	126
ENOG410XU8K	27	0
ENOG410XU8T	166	0
ENOG410XUA6	7	0
ENOG410XUAP	968	202
ENOG410XUAS	344	9
ENOG410XUAX	827	288
ENOG410XUAZ	18	75
ENOG410XUB6	884	205
ENOG410XUBN	54	196
ENOG410XUBU	419	68
ENOG410XUBV	1	19
ENOG410XUBW	101	32
ENOG410XUBY	224	32
ENOG410XUC3	11524	3127
ENOG410XUC5	73	0
ENOG410XUC9	29	27
ENOG410XUCA	587	16
ENOG410XUCE	55	23
ENOG410XUCG	358	40
ENOG410XUCI	140	65
ENOG410XUCJ	1534	395
ENOG410XUCS	1357	307
ENOG410XUD3	1155	262
ENOG410XUD5	96	38
ENOG410XUDD	809	4
ENOG410XUDT	159	145
ENOG410XUDW	60	0
ENOG410XUDZ	14	28
ENOG410XUEH	11	0
ENOG410XUEQ	61	0
ENOG410XUEY	689	131
ENOG410XUEZ	40	1
ENOG410XUF0	475	360
ENOG410XUF3	146	35
ENOG410XUF9	3104	742
ENOG410XUFH	3	25
ENOG410XUFW	1131	266
ENOG410XUFZ	120	45
ENOG410XUG0	21	0
ENOG410XUG5	178	50
ENOG410XUG8	1899	12
ENOG410XUG9	116	140
ENOG410XUGE	390	180
ENOG410XUGJ	590	218
ENOG410XUGW	1196	14
ENOG410XUGZ	67	39
ENOG410XUH2	329	6
ENOG410XUHD	15	8
ENOG410XUHK	6	6
ENOG410XUHN	118	28
ENOG410XUHQ	8	20
ENOG410XUI8	20	74
ENOG410XUIC	139	72
ENOG410XUIR	14	12
ENOG410XUIZ	163	93
ENOG410XUJ7	28	21
ENOG410XUJM	3655	616
ENOG410XUK0	10	26
ENOG410XUK1	3	8
ENOG410XUK3	1921	26
ENOG410XUKD	64	2
ENOG410XUKG	299	8
ENOG410XUKI	74	0
ENOG410XUKY	60	0
ENOG410XUM1	53	11
ENOG410XUM9	53	14
ENOG410XUMA	65	4
ENOG410XUMV	2764	900
ENOG410XUMX	588	11
ENOG410XUN0	36	23
ENOG410XUN7	74	4
ENOG410XUN9	182	74
ENOG410XUNC	57	5
ENOG410XUNH	453	80
ENOG410XUNU	30	1
ENOG410XUP6	499	5
ENOG410XUP8	78	0
