	SRR1927149	SRR1929485
ENOG410XQRQ	1.025	8.658
ENOG410XQRS	272.075	146.197
ENOG410XQRU	78.706	24.409
ENOG410XQRW	0.674	9.482
ENOG410XQSA	0.119	6.732
ENOG410XQSB	3.387	2.203
ENOG410XQSG	130.506	45.256
ENOG410XQSN	99.577	12.441
ENOG410XQSR	54.691	20.177
ENOG410XQSW	14.735	14.647
ENOG410XQSZ	30.673	19.165
ENOG410XQT1	22.927	0.863
ENOG410XQTD	15.622	31.057
ENOG410XQTE	275.119	81.374
ENOG410XQTH	57.659	20.398
ENOG410XQTQ	2.131	1.738
ENOG410XQTW	295.346	73.28
ENOG410XQTX	602.294	295.869
ENOG410XQUB	5.316	0.491
ENOG410XQUC	10.271	10.334
ENOG410XQUD	42.457	2.913
ENOG410XQUJ	6.737	0
ENOG410XQUK	41.315	44.77
ENOG410XQUP	20.606	0
ENOG410XQUR	16.15	0.59
ENOG410XQUT	4.065	0
ENOG410XQUW	8.941	1.425
ENOG410XQV2	2.27	16.165
ENOG410XQVA	262.189	124.006
ENOG410XQVC	61.395	38.899
ENOG410XQVK	69.959	20.45
ENOG410XQVS	17.833	9.549
ENOG410XQW4	0.623	8.215
ENOG410XQW5	10.657	17.118
ENOG410XQWD	4.107	0.19
ENOG410XQWE	0	3.138
ENOG410XQWF	40.003	6.106
ENOG410XQWR	76.032	29.635
ENOG410XQWW	4.868	20.996
ENOG410XQWY	15.97	1.444
ENOG410XQX2	10.986	9.626
ENOG410XQX3	8.908	0
ENOG410XQXB	414.313	221.827
ENOG410XQXG	417.851	263.612
ENOG410XQXV	93.925	36.108
ENOG410XQXX	1.338	9.25
ENOG410XQXY	28.791	20.16
ENOG410XQYE	248.873	108.12
ENOG410XQYG	63.031	1.304
ENOG410XQYI	212.065	33.083
ENOG410XQYM	27.236	10.845
ENOG410XQYN	58.499	4.81
ENOG410XQYQ	42.604	1.224
ENOG410XQYY	264.176	28.714
ENOG410XQZA	140.793	71.614
ENOG410XQZF	47.838	0.876
ENOG410XQZT	333.997	300.648
ENOG410XQZU	15.772	11.787
ENOG410XR05	37.901	0
ENOG410XR0J	9.724	9.963
ENOG410XR0Q	241.541	3.663
ENOG410XR13	10.103	1.419
ENOG410XR1B	117.729	37.351
ENOG410XR1K	0.247	8.87
ENOG410XR1N	15.232	1.796
ENOG410XR1R	9.483	13.293
ENOG410XR1S	3.592	0
ENOG410XR1U	115.416	28.572
ENOG410XR1Z	49.68	6.738
ENOG410XR25	11.61	14.605
ENOG410XR2F	5.994	0.982
ENOG410XR2K	117.019	36.601
ENOG410XR2M	134.311	24.598
ENOG410XR34	142.022	46.53
ENOG410XR3A	29.264	0.294
ENOG410XR3C	196.316	33.331
ENOG410XR3E	227.08	114.435
ENOG410XR3F	0.65	9.098
ENOG410XR3N	21.502	0
ENOG410XR3Q	31.683	0
ENOG410XR3S	20.762	1.422
ENOG410XR3T	0.595	3.266
ENOG410XR3U	22.612	7.444
ENOG410XR3Z	0	3.681
ENOG410XR4Y	61.44	11.686
ENOG410XR58	13.16	1.916
ENOG410XR5C	0.94	7.19
ENOG410XR5J	57.548	60.046
ENOG410XR5M	59.162	53.576
ENOG410XR5T	271.787	79.229
ENOG410XR5V	115.536	19.666
ENOG410XR61	3.327	0.548
ENOG410XR66	25.338	12.693
ENOG410XR6P	29.345	3.594
ENOG410XR6Q	24	1.635
ENOG410XR6R	59.824	41.729
ENOG410XR6V	168.87	56.799
ENOG410XR78	23.051	33.906
ENOG410XR7J	101.122	21.028
ENOG410XR7N	104.597	34.051
ENOG410XR7P	190.299	73.92
ENOG410XR7W	51.591	16.689
ENOG410XR80	8.211	5.557
ENOG410XR82	361.126	153.618
ENOG410XR86	93.444	17.155
ENOG410XR8J	12.519	6.516
ENOG410XR8K	157.079	41.43
ENOG410XR93	111.598	18.769
ENOG410XR99	321.108	124.887
ENOG410XR9B	13.619	7.213
ENOG410XR9D	1.286	10.225
ENOG410XR9S	20.516	3.778
ENOG410XR9X	38.075	9.526
ENOG410XRA0	2825.866	168.119
ENOG410XRA8	0.718	6.575
ENOG410XRAD	12.356	30.601
ENOG410XRAH	54.823	14.514
ENOG410XRAN	29.361	19.56
ENOG410XRAT	12.365	0
ENOG410XRAY	379.211	261.241
ENOG410XRB0	0	6.273
ENOG410XRB3	33.743	11.864
ENOG410XRBB	15.422	0
ENOG410XRBC	1.203	7.108
ENOG410XRBM	21.683	8.08
ENOG410XRBN	0.554	2.408
ENOG410XRBU	147.924	43.662
ENOG410XRBV	2.9	0
ENOG410XRC0	46.609	0.404
ENOG410XRC2	228.226	4.404
ENOG410XRC7	288.149	102.31
ENOG410XRCB	388.091	181.888
ENOG410XRCM	14.844	0
ENOG410XRCN	19.829	5.025
ENOG410XRCP	172.611	46.036
ENOG410XRCT	6.092	1.049
ENOG410XRCV	2.094	5.967
ENOG410XRCX	84.022	2.064
ENOG410XRCY	0	4.086
ENOG410XRD0	66.088	7.507
ENOG410XRD1	40.054	15.318
ENOG410XRD2	2.074	6.894
ENOG410XRD5	0.939	6.899
ENOG410XRD8	371.996	129.214
ENOG410XRDA	39.854	13.754
ENOG410XRDB	116.395	31.469
ENOG410XRDH	522.011	124.35
ENOG410XRDR	3.516	1.412
ENOG410XRDS	7.838	12.353
ENOG410XRDV	9.081	21.049
ENOG410XRDW	434.343	215.335
ENOG410XREF	53.743	12.658
ENOG410XREI	252.924	97.11
ENOG410XREW	8.05	0.737
ENOG410XRFF	10.833	1.659
ENOG410XRFJ	8.642	3.596
ENOG410XRFK	7.708	0
ENOG410XRFP	70.922	51.103
ENOG410XRFS	226.975	7.799
ENOG410XRFX	36.909	12.666
ENOG410XRFZ	3.091	1.19
ENOG410XRG1	4.236	0
ENOG410XRGC	8.278	3.404
ENOG410XRGD	148.941	20.113
ENOG410XRGF	9.844	11.224
ENOG410XRGH	40.445	2.997
ENOG410XRGM	132.601	52.049
ENOG410XRGW	0	2.839
ENOG410XRH3	4.972	2.04
ENOG410XRH6	3.804	4.62
ENOG410XRH9	49.637	6.308
ENOG410XRHA	3.552	16.138
ENOG410XRHD	13.815	0.802
ENOG410XRHE	25.671	3.596
ENOG410XRHK	16.051	16.327
ENOG410XRHP	15.789	4.187
ENOG410XRHT	35.504	34.902
ENOG410XRHZ	28.533	30.649
ENOG410XRI3	2.89	0
ENOG410XRI9	631.089	134.136
ENOG410XRIF	36.535	2.187
ENOG410XRIH	1.233	10.428
ENOG410XRIM	3.181	8.226
ENOG410XRIR	39.33	0.072
ENOG410XRIS	137.596	20.962
ENOG410XRJA	63.101	22.689
ENOG410XRJG	3.18	15.736
ENOG410XRJH	30.223	5.131
ENOG410XRJW	27.429	33.794
ENOG410XRK0	3.998	12.831
ENOG410XRK1	346.159	154.904
ENOG410XRK4	419.923	185.011
ENOG410XRK5	0	4.131
ENOG410XRK7	5.65	0
ENOG410XRK8	5.34	15.679
ENOG410XRKG	22.011	14.727
ENOG410XRKV	185.354	12.515
ENOG410XRKW	163.851	44.433
ENOG410XRKX	5.91	8.282
ENOG410XRM9	2.823	0.233
ENOG410XRMF	36.738	11.848
ENOG410XRMJ	5.584	2.857
ENOG410XRMN	4.134	0
ENOG410XRMQ	84.329	35.671
ENOG410XRN1	18.718	7.141
ENOG410XRN8	2.739	0
ENOG410XRNA	39.939	13.912
ENOG410XRNC	3.612	3.251
ENOG410XRNH	719.578	302.075
ENOG410XRNJ	4.079	1.891
ENOG410XRNK	13.83	15.442
ENOG410XRNM	1.04	7.235
ENOG410XRNU	458.813	188.145
ENOG410XRP0	168.71	62.421
ENOG410XRP1	143.922	16.185
ENOG410XRP2	383.973	109.171
ENOG410XRP4	13.162	0.074
ENOG410XRPD	83.575	23.823
ENOG410XRPE	7.093	0
ENOG410XRPG	49.947	7.464
ENOG410XRPI	1.625	0
ENOG410XRPN	0.322	3.676
ENOG410XRPP	197.509	75.018
ENOG410XRPZ	0	12.486
ENOG410XRQ3	48.486	30.123
ENOG410XRQ7	27.377	0
ENOG410XRQD	103.265	35.041
ENOG410XRQY	6.628	1.235
ENOG410XRR3	41.929	31.65
ENOG410XRR8	17.017	0.584
ENOG410XRRH	491.494	153.409
ENOG410XRRN	165.612	49.164
ENOG410XRRP	10.258	7.708
ENOG410XRRR	372.281	168.542
ENOG410XRRU	91.085	30.094
ENOG410XRS0	0	1.177
ENOG410XRS1	0.721	9.692
ENOG410XRS5	2.939	3.358
ENOG410XRS7	2526.076	778.338
ENOG410XRSE	41.613	0.538
ENOG410XRSG	4.218	6.842
ENOG410XRSI	78.914	12.073
ENOG410XRSK	37.09	8.117
ENOG410XRSS	26.738	7.778
ENOG410XRSZ	3.047	0
ENOG410XRT1	49.181	21.618
ENOG410XRT5	21.789	28.876
ENOG410XRT7	234.774	131.84
ENOG410XRTM	1.831	8.188
ENOG410XRTR	41.396	30.367
ENOG410XRTV	0	4.094
ENOG410XRUB	8.239	13.207
ENOG410XRUF	695.735	49.424
ENOG410XRUM	3.419	0.251
ENOG410XRUN	4.346	15.227
ENOG410XRUW	0.933	1.576
ENOG410XRUX	0.229	2.045
ENOG410XRV0	3.234	11.928
ENOG410XRV2	185.297	38.448
ENOG410XRV3	0.6	5.592
ENOG410XRV6	72.296	31.511
ENOG410XRV8	149.247	41.498
ENOG410XRVN	127.169	46.526
ENOG410XRW2	2.13	15.902
ENOG410XRW8	276.677	8.914
ENOG410XRWQ	6.991	9.791
ENOG410XRWU	0.098	2.521
ENOG410XRWW	4.862	5.885
ENOG410XRX3	60.483	16.057
ENOG410XRX8	65.154	1.118
ENOG410XRXG	3.224	0
ENOG410XRXZ	10.759	6.58
ENOG410XRY0	2.053	3.047
ENOG410XRY5	13.967	0.845
ENOG410XRYB	2.611	12.635
ENOG410XRYC	0.933	13.142
ENOG410XRYH	30.27	7.804
ENOG410XRYI	0	6.497
ENOG410XRYQ	3.199	0
ENOG410XRYW	2.342	8.964
ENOG410XS05	18.058	5.598
ENOG410XS0E	41.892	11.39
ENOG410XS0J	6.389	0
ENOG410XS0Q	40.164	19.294
ENOG410XS0Y	11.109	0.16
ENOG410XS0Z	1.081	6.44
ENOG410XS18	284.667	136.557
ENOG410XS1A	3.226	5.139
ENOG410XS1S	93.226	22.741
ENOG410XS1T	0	11.238
ENOG410XS1W	8.302	6.419
ENOG410XS21	3.769	23.721
ENOG410XS27	305.819	191.823
ENOG410XS2C	0.935	1.871
ENOG410XS2E	23.803	13.037
ENOG410XS2G	0	9.251
ENOG410XS36	1.151	1.854
ENOG410XS38	3.742	0.512
ENOG410XS3N	14.078	36.895
ENOG410XS3S	100.849	15.142
ENOG410XS3W	25.044	1.047
ENOG410XS43	348.717	0.553
ENOG410XS4G	3.896	0
ENOG410XS4I	31.817	9.153
ENOG410XS4Q	2.558	2.609
ENOG410XS4R	80.034	12.518
ENOG410XS5E	1928.288	336.747
ENOG410XS5G	7.594	0
ENOG410XS5H	12.146	3.225
ENOG410XS5X	50.444	20.669
ENOG410XS66	37.925	11.438
ENOG410XS68	7.07	0.69
ENOG410XS6G	4.59	13.184
ENOG410XS6H	7.083	5.967
ENOG410XS6M	2.951	0
ENOG410XS6P	9.229	3.19
ENOG410XS71	265.002	85.381
ENOG410XS72	5.936	0
ENOG410XS78	14.304	0.586
ENOG410XS7C	8.822	0
ENOG410XS7F	6.965	0
ENOG410XS7M	52.953	14.623
ENOG410XS87	67.593	12.069
ENOG410XS8G	7.63	6.529
ENOG410XS8M	67.149	30.781
ENOG410XS8T	23.72	0.063
ENOG410XS98	205.905	52.133
ENOG410XS9E	21.464	3.02
ENOG410XS9K	1.22	10.201
ENOG410XS9Y	12.16	0
ENOG410XSA5	32.627	8.472
ENOG410XSA7	8.419	6.184
ENOG410XSAB	11.262	0
ENOG410XSAF	55.201	14.364
ENOG410XSAP	3.246	1.137
ENOG410XSAQ	29.427	27.727
ENOG410XSBE	14.962	0.41
ENOG410XSBZ	62.251	20.583
ENOG410XSC7	172.574	54.648
ENOG410XSCI	50.062	21.057
ENOG410XSCT	2.993	1.793
ENOG410XSCV	0	3.546
ENOG410XSCX	242.107	89.952
ENOG410XSCY	91.726	131.513
ENOG410XSCZ	9.392	5.504
ENOG410XSD4	12.047	7.024
ENOG410XSD6	6.994	0.986
ENOG410XSDB	2088.018	845.844
ENOG410XSDI	26.301	17.966
ENOG410XSDP	32.879	0.943
ENOG410XSDQ	81.698	39.45
ENOG410XSE4	4.202	0
ENOG410XSEA	11.774	0.147
ENOG410XSEF	1.55	7.231
ENOG410XSEG	31.64	9.206
ENOG410XSEI	39.138	9.527
ENOG410XSEK	1.452	1.565
ENOG410XSEP	68.43	21.356
ENOG410XSF7	317.23	17.313
ENOG410XSF8	176.544	91.044
ENOG410XSFE	45.628	45.966
ENOG410XSFI	24.824	3.613
ENOG410XSFR	369.834	160.685
ENOG410XSFU	62.925	16.239
ENOG410XSG5	10.624	1.315
ENOG410XSG7	61.245	27.165
ENOG410XSGG	92.454	27.125
ENOG410XSGP	388.203	132.414
ENOG410XSGQ	165.521	127.017
ENOG410XSGW	3.267	0.817
ENOG410XSHB	28.266	10.694
ENOG410XSHC	157.326	80.654
ENOG410XSHM	17.783	24.973
ENOG410XSHN	2.439	0
ENOG410XSHU	1493.997	558.03
ENOG410XSHZ	20.344	11.209
ENOG410XSI9	568.595	116.754
ENOG410XSID	12.261	11.647
ENOG410XSIM	56.366	63.893
ENOG410XSIN	160.645	46.375
ENOG410XSIT	10.259	9.942
ENOG410XSIV	23.342	1.926
ENOG410XSJ0	6.628	0
ENOG410XSJB	19.548	0.728
ENOG410XSJE	5.003	1.079
ENOG410XSJU	0.849	2.277
ENOG410XSK2	2.828	17.115
ENOG410XSK3	100.978	24.796
ENOG410XSK4	218.409	17.612
ENOG410XSK7	3.499	0.875
ENOG410XSK8	26.254	5.263
ENOG410XSKB	1.553	1.886
ENOG410XSKF	91.165	14.547
ENOG410XSKH	5.668	0.079
ENOG410XSKS	6.035	1.445
ENOG410XSKW	1.195	2.487
ENOG410XSM5	5.855	3.038
ENOG410XSMC	28.102	10.771
ENOG410XSME	12.653	0.078
ENOG410XSMF	33.155	5.238
ENOG410XSMJ	15.292	0
ENOG410XSMM	27.095	5.91
ENOG410XSMN	4.671	5.125
ENOG410XSMQ	10.443	0.343
ENOG410XSMT	8.368	3.099
ENOG410XSMW	195.862	69.026
ENOG410XSN7	0.702	7.455
ENOG410XSND	149.26	24.063
ENOG410XSNF	65.238	12.002
ENOG410XSNI	20.363	1.732
ENOG410XSNN	15.992	0
ENOG410XSNQ	3.876	4.796
ENOG410XSNZ	2.329	1.331
ENOG410XSP1	9.656	4.876
ENOG410XSP4	12.349	0
ENOG410XSP9	42.295	17.56
ENOG410XSPG	1.975	6.42
ENOG410XSPN	3.856	0
ENOG410XSPR	21.804	4.081
ENOG410XSPY	16.927	12.161
ENOG410XSPZ	4.192	0.714
ENOG410XSQ0	1.313	1.511
ENOG410XSQB	29.317	19.553
ENOG410XSQH	1.758	12.129
ENOG410XSQM	14.4	3.486
ENOG410XSQN	97.066	43.228
ENOG410XSQU	31.533	2.339
ENOG410XSR4	1.277	9.302
ENOG410XSRK	6.838	5.434
ENOG410XSRM	11.099	2.731
ENOG410XSRY	33.095	0.205
ENOG410XSSD	0.647	6.577
ENOG410XSSS	76.509	32.236
ENOG410XSSU	692.512	48.771
ENOG410XSTU	59.462	3.942
ENOG410XSTW	40.524	9.307
ENOG410XSTY	5.63	0
ENOG410XSU0	2.814	1.058
ENOG410XSU2	125.895	75.235
ENOG410XSUN	156.656	60.733
ENOG410XSUS	1.708	10.297
ENOG410XSV1	67.656	14.881
ENOG410XSV4	192.661	90.723
ENOG410XSV5	24.781	10.883
ENOG410XSV7	22.332	11.475
ENOG410XSV8	0	5.518
ENOG410XSV9	0.057	4.81
ENOG410XSVA	2.62	13.87
ENOG410XSVF	137.259	26.601
ENOG410XSVH	1.933	1.067
ENOG410XSVM	107.95	48.773
ENOG410XSVN	25.746	8.791
ENOG410XSVU	37.972	0.468
ENOG410XSW8	42.117	1.81
ENOG410XSWR	0.634	7.108
ENOG410XSWU	189.281	52.146
ENOG410XSWX	45.416	8.675
ENOG410XSX0	67.443	18.012
ENOG410XSX2	30.85	6.715
ENOG410XSX4	1.782	1.372
ENOG410XSXE	13.859	3.329
ENOG410XSXG	19.374	0
ENOG410XSXH	4.571	9.703
ENOG410XSXQ	61.929	21.33
ENOG410XSXV	38.525	2.142
ENOG410XSY7	12.384	3.414
ENOG410XSYT	122.546	44.804
ENOG410XSYX	2.682	0.885
ENOG410XSZ0	177.511	9.757
ENOG410XSZ8	74.578	53.559
ENOG410XSZ9	80.144	25.804
ENOG410XSZC	2.97	0.223
ENOG410XSZJ	2.219	1.697
ENOG410XSZM	11.783	3.555
ENOG410XT00	30.808	5.051
ENOG410XT0B	243.768	86.354
ENOG410XT0J	18.534	3.079
ENOG410XT0N	187.497	5.711
ENOG410XT0T	6.298	0
ENOG410XT0Y	22.425	18.45
ENOG410XT19	13.602	14.915
ENOG410XT1B	3.736	0.423
ENOG410XT1H	4.884	0
ENOG410XT1M	120.851	30.351
ENOG410XT1R	1.764	0.167
ENOG410XT1T	358.813	100.446
ENOG410XT21	10.167	10.534
ENOG410XT26	0.616	6.965
ENOG410XT2G	23.251	4.516
ENOG410XT2N	227.112	81.326
ENOG410XT2P	55.817	11.235
ENOG410XT2W	7.241	6.548
ENOG410XT32	36.743	10.556
ENOG410XT33	76.776	14.028
ENOG410XT3D	6.434	1.025
ENOG410XT3G	11.324	6.842
ENOG410XT3I	18.198	2.61
ENOG410XT3K	7.47	0
ENOG410XT3T	457.285	134.489
ENOG410XT3V	0.639	10.379
ENOG410XT41	170.446	48.187
ENOG410XT45	8.772	3.584
ENOG410XT4D	206.76	42.059
ENOG410XT4G	171.947	34.008
ENOG410XT4S	15.836	0
ENOG410XT4Y	34.409	18.185
ENOG410XT55	126.211	38.116
ENOG410XT59	355.769	138.743
ENOG410XT5H	127.441	7.416
ENOG410XT5M	267.159	144.821
ENOG410XT5W	1.672	8.475
ENOG410XT5Z	1.451	0
ENOG410XT60	69.895	23.764
ENOG410XT63	66.217	23.672
ENOG410XT66	8.458	0
ENOG410XT6I	3.918	0
ENOG410XT73	46.879	18.654
ENOG410XT7K	1.533	5.304
ENOG410XT7Q	2126.181	28.987
ENOG410XT7T	144.961	20.653
ENOG410XT7W	516	13.341
ENOG410XT83	5.689	3.51
ENOG410XT85	71.516	19.611
ENOG410XT88	2.453	0.4
ENOG410XT8D	45.78	14.427
ENOG410XT8S	29.818	10.794
ENOG410XT8X	6.803	0
ENOG410XT98	2.486	29.222
ENOG410XT9H	3.13	0
ENOG410XT9P	0.714	9.351
ENOG410XT9Q	6.036	2.1
ENOG410XT9Z	281.3	112.407
ENOG410XTA4	13.148	3.252
ENOG410XTAD	130.474	20.632
ENOG410XTAT	3.477	0.923
ENOG410XTAU	21.123	0
ENOG410XTB5	4.476	0.53
ENOG410XTBD	67.227	26.156
ENOG410XTBT	39.224	0.119
ENOG410XTC2	2.74	0
ENOG410XTC6	136.869	57.722
ENOG410XTC8	221.245	117.273
ENOG410XTCH	6.303	0.417
ENOG410XTD7	17.37	0.186
ENOG410XTD8	487.231	155.607
ENOG410XTD9	1.338	8.752
ENOG410XTDI	494.632	172.937
ENOG410XTDY	45.778	44.012
ENOG410XTE0	285.554	91.094
ENOG410XTE1	0.648	9.269
ENOG410XTE3	39.928	17.857
ENOG410XTE8	3.802	10.428
ENOG410XTE9	182.824	34.592
ENOG410XTEX	16.724	8.234
ENOG410XTEY	38.387	11.761
ENOG410XTEZ	12.894	0.19
ENOG410XTF1	0.921	1.483
ENOG410XTFC	47.565	29.119
ENOG410XTFK	5.919	0
ENOG410XTFM	9.083	0
ENOG410XTFN	22.965	0
ENOG410XTFW	11.797	13.578
ENOG410XTGS	1.376	3.614
ENOG410XTGU	3.191	1.923
ENOG410XTH0	6.79	0
ENOG410XTH8	7.643	19.425
ENOG410XTHD	135.6	2.37
ENOG410XTHE	6.589	10.644
ENOG410XTHF	483.052	127.771
ENOG410XTHI	15.305	1.929
ENOG410XTI6	1.884	9.017
ENOG410XTIC	64.763	23.886
ENOG410XTII	10.337	0.559
ENOG410XTIM	4.858	0
ENOG410XTIR	46.736	6.594
ENOG410XTIS	35.927	2.928
ENOG410XTJ4	20.379	7.023
ENOG410XTJ6	6.44	0.463
ENOG410XTJ7	178.814	60.662
ENOG410XTJD	70.94	43.075
ENOG410XTJH	6.498	0
ENOG410XTJI	3.79	0
ENOG410XTJV	15.163	0.585
ENOG410XTK2	8.346	2.919
ENOG410XTK8	193.384	65.751
ENOG410XTKQ	310.695	92.052
ENOG410XTKR	12.991	24.491
ENOG410XTKS	49.499	23.606
ENOG410XTKT	3.698	15.72
ENOG410XTM0	165.728	65.386
ENOG410XTMS	3.223	12.648
ENOG410XTMU	10.033	1.267
ENOG410XTN2	14.968	3.116
ENOG410XTNJ	3.653	0
ENOG410XTNW	10.119	6.468
ENOG410XTPQ	9.08	2.247
ENOG410XTQV	5.094	2.234
ENOG410XTR6	3.038	13.632
ENOG410XTRD	2.101	0
ENOG410XTTT	2.429	2.58
ENOG410XTTU	2.948	20.797
ENOG410XTUY	4.951	0
ENOG410XTV8	0	3.05
ENOG410XTVH	12.065	5.014
ENOG410XTW4	6.817	5.577
ENOG410XTWD	246.786	25.826
ENOG410XTX8	196.575	116.082
ENOG410XTY4	0	4.014
ENOG410XTYG	0.627	3.392
ENOG410XTYS	0	2.952
ENOG410XTYU	0.025	5.653
ENOG410XTZN	13.034	6.366
ENOG410XTZP	1.271	9.759
ENOG410XTZU	27.966	12.979
ENOG410XTZX	5.69	0.895
ENOG410XTZZ	1.81	6.458
ENOG410XU04	2.04	0.758
ENOG410XU06	10.782	14.521
ENOG410XU0I	1.285	4.485
ENOG410XU0Z	36.941	0.184
ENOG410XU1A	448.893	19.796
ENOG410XU1P	7.597	2.348
ENOG410XU1R	20.458	5.825
ENOG410XU1U	11.599	6.858
ENOG410XU1Y	0.79	8.254
ENOG410XU2W	5.448	11.542
ENOG410XU3M	37.284	7.162
ENOG410XU50	4.2	0
ENOG410XU52	23.423	5.122
ENOG410XU5S	5.167	0
ENOG410XU65	22.198	9.938
ENOG410XU67	12.873	0
ENOG410XU6I	12.368	11.92
ENOG410XU6J	6.198	0
ENOG410XU7B	5.13	0
ENOG410XU7F	51	2.833
ENOG410XU7H	8.971	7.121
ENOG410XU7N	8.683	1.881
ENOG410XU7P	4.932	10.795
ENOG410XU85	2.219	0
ENOG410XU8G	3.299	9.786
ENOG410XU8K	5.322	0
ENOG410XU8T	27.067	0
ENOG410XUA6	4.042	0
ENOG410XUAP	283.378	55.184
ENOG410XUAS	33.024	1.266
ENOG410XUAX	235.24	92.955
ENOG410XUAZ	1.361	5.418
ENOG410XUB6	155.719	43.569
ENOG410XUBN	8.977	15.019
ENOG410XUBU	30.226	5.426
ENOG410XUBV	0.21	7.235
ENOG410XUBW	42.139	12.899
ENOG410XUBY	55.64	6.188
ENOG410XUC3	2377.569	712.368
ENOG410XUC5	9.761	0
ENOG410XUC9	3.402	3.35
ENOG410XUCA	71.632	1.976
ENOG410XUCE	10.068	3.898
ENOG410XUCG	52.09	9.64
ENOG410XUCI	32.961	15.229
ENOG410XUCJ	230.971	64.797
ENOG410XUCS	204.18	48.769
ENOG410XUD3	141.583	34.203
ENOG410XUD5	29.967	10.768
ENOG410XUDD	206.927	0.302
ENOG410XUDT	36.437	28.108
ENOG410XUDW	8.736	0
ENOG410XUDZ	5.396	7.241
ENOG410XUEH	3.892	0
ENOG410XUEQ	11.159	0
ENOG410XUEY	87.913	14.458
ENOG410XUEZ	14.259	0.312
ENOG410XUF0	145.259	110.425
ENOG410XUF3	24.117	7.998
ENOG410XUF9	426.83	116.94
ENOG410XUFH	1.08	7.164
ENOG410XUFW	151.464	58.965
ENOG410XUFZ	28.351	8.283
ENOG410XUG0	4.077	0
ENOG410XUG5	28.021	12.825
ENOG410XUG8	235.791	1.416
ENOG410XUG9	33.416	36.878
ENOG410XUGE	74.545	49.272
ENOG410XUGJ	104.979	54.505
ENOG410XUGW	159.724	1.759
ENOG410XUGZ	12.71	6.444
ENOG410XUH2	64.48	1.12
ENOG410XUHD	4.985	1.984
ENOG410XUHK	1.987	1.857
ENOG410XUHN	18.298	7.962
ENOG410XUHQ	1.847	4.414
ENOG410XUI8	1.233	4.63
ENOG410XUIC	44.294	24.746
ENOG410XUIR	3.736	3.42
ENOG410XUIZ	65.137	32.46
ENOG410XUJ7	8.221	6.086
ENOG410XUJM	377.614	69.218
ENOG410XUK0	4.386	10.57
ENOG410XUK1	1.902	3.83
ENOG410XUK3	391.086	5.088
ENOG410XUKD	22.007	0.413
ENOG410XUKG	47.576	1.415
ENOG410XUKI	5.764	0
ENOG410XUKY	7.186	0
ENOG410XUM1	11.853	2.596
ENOG410XUM9	13.321	3.315
ENOG410XUMA	17.999	1.255
ENOG410XUMV	324.352	112.446
ENOG410XUMX	29.863	0.496
ENOG410XUN0	13.142	7.419
ENOG410XUN7	8.265	0.433
ENOG410XUN9	42.38	19.992
ENOG410XUNC	15.159	1.177
ENOG410XUNH	70.141	10.334
ENOG410XUNU	4.695	0.115
ENOG410XUP6	143.203	0.98
ENOG410XUP8	8.828	0
ENOG410XUP9	36.953	9.96
ENOG410XUPJ	8.254	0.746
ENOG410XUPK	11.658	0.079
ENOG410XUPU	5.21	0.059
ENOG410XUPZ	136.323	44.472
ENOG410XUQ1	243.874	70.543
ENOG410XUQ2	32.671	0.009
ENOG410XUQB	0.241	2.312
ENOG410XUQG	41.773	9.542
ENOG410XUQH	5.781	7.441
ENOG410XUQI	3.312	0
ENOG410XUQJ	329.876	50.878
ENOG410XUQM	4.935	0.71
ENOG410XUQT	49.359	6.202
ENOG410XUQV	5.392	3.651
ENOG410XUQX	81.827	65.557
ENOG410XUQY	38.236	8.944
ENOG410XUQZ	3.096	0
ENOG410XURG	2.523	6.535
ENOG410XURZ	286.805	66.204
ENOG410XUSB	64.531	13.915
ENOG410XUSS	3.935	0
ENOG410XUST	182.923	83.56
ENOG410XUSV	24.83	13.11
ENOG410XUSY	6.896	1.07
ENOG410XUT4	2.503	0
ENOG410XUTB	8.224	11.242
ENOG410XUTH	3.166	1.887
ENOG410XUTM	244.226	95.474
ENOG410XUTQ	92.609	25.066
ENOG410XUTY	72.241	21.899
ENOG410XUTZ	126.351	64.864
ENOG410XUU1	11.207	0
ENOG410XUU4	16.909	6.932
ENOG410XUU9	21.935	14.609
ENOG410XUUN	61.161	26.623
ENOG410XUUS	86.048	56.924
ENOG410XUV2	10.162	2.916
ENOG410XUV4	73.793	11.087
ENOG410XUVJ	1.952	7.399
ENOG410XUW1	0	2.033
ENOG410XUWC	2.374	4.077
ENOG410XUWD	115.377	35.883
ENOG410XUWI	12.744	3.031
ENOG410XUX9	64.768	6.998
ENOG410XUXE	2.81	4.315
ENOG410XUXM	13.838	5.04
ENOG410XUXP	505.73	117.873
ENOG410XUXZ	6.308	0
ENOG410XUY1	16.705	0
ENOG410XUY2	3.083	0.848
ENOG410XUY7	70.411	20.383
ENOG410XUYC	3.455	1.663
ENOG410XUYD	9.742	10.603
ENOG410XUYN	156.38	36.612
ENOG410XUYU	15.856	4.651
ENOG410XUYW	58.925	4.71
ENOG410XUYX	33.727	5.706
ENOG410XUYZ	14.784	3.24
ENOG410XUZ1	89.11	21.899
ENOG410XUZ3	22.429	10.628
ENOG410XUZY	61.81	5.018
ENOG410XV02	0	7.526
ENOG410XV06	37.647	8.239
ENOG410XV0D	85.163	25.292
ENOG410XV0G	1.1695	0
ENOG410XV0R	2.432	2.689
ENOG410XV0T	36.541	6.857
ENOG410XV0Y	2.323	2.327
