	SRR1927149	SRR1929485
COG1172	91601	80504
COG1173	674936	148579.5
COG1174	9483.5	9506
COG1175	1347739	240374
COG1176	607982	100345
COG1177	487516.5	88062
COG1178	483750	109105
COG1179	496942	106584
COG1180	525846.5	128961
COG1181	764988	195750
COG1182	21486	11788
COG1183	196601	79889
COG1185	1803263	446301
COG1186	829515	246959
COG1187	699551	193279
COG1188	219511	39057
COG1189	153683	50705
COG1190	1165700.5	284248
COG1191	874284	136130
COG1192	1415158.5	387949
COG1193	977072	305474
COG1194	91306.5	56938.5
COG1195	733177	133394
COG1196	700047	280944
COG1197	2184238	482140
COG1198	1458178	302887
COG1199	764016	76498
COG1200	1339070	328598
COG1201	1084067	42555
COG1202	825	98
COG1203	1069057	94482
COG1204	78089	8702
COG1205	221943	73659
COG1206	108739	55302
COG1207	550656	83430
COG1208	700031	98125.3333333333
COG1209	600139	161653
COG1210	306067	57757
COG1211	527489	133603.5
COG1212	423551	49678
COG1213	77759	2728
COG1214	382873	96059.5
COG1215	541773	191361
COG1216	573671.833333333	202937.833333333
COG1217	1342759	286035
COG1218	18337	6743
COG1219	918462	217144
COG1220	196700	55260
COG1221	22362	22149
COG1222	222	0
COG1225	107138	43157
COG1226	188568.5	44177.5
COG1227	319127	52838
COG1228	260523	35821
COG1230	13022	9856
COG1232	339617	65160
COG1233	119890	36987
COG1234	342838	103097
COG1235	454404	138292
COG1236	325248	67363
COG1237	115770	24077
COG1238	264180.5	32902
COG1239	21085.5	15086.5
COG1240	10831.5	7524.5
COG1241	3179	461
COG1242	455037	78844
COG1243	33330	14812
COG1244	513	324
COG1245	462	96
COG1246	218341.5	16496
COG1247	251106	25278
COG1249	595992	107978
COG1250	134476	67839
COG1251	3224	24133
COG1252	405535	70510
COG1253	1272486.5	370440.5
COG1254	11737	6914
COG1256	733799	74427
COG1257	0	282
COG1258	851	229
COG1259	7720	2997
COG1260	156520	49470
COG1261	174976	11581
COG1262	1589839.5	491291.5
COG1263	140529	148344.833333333
COG1264	92159	104547.833333333
COG1266	108295	47578
COG1267	64459	23932
COG1268	117771	44872
COG1269	399678	79900
COG1270	271644	30060
COG1271	210658	107783
COG1272	170532	62945
COG1274	250612	67712
COG1275	519	8664
COG1276	1303	6580
COG1277	84800	24358
COG1278	76544	22040
COG1279	33225	9422
COG1280	38198	41817
COG1281	385762	50717
COG1282	557895	22101
COG1283	1174323	357556
COG1284	808293	260299
COG1285	186370	70901
COG1286	102265	17166
COG1287	2096	759
COG1288	169648	69854
COG1289	10841	100737
COG1290	1372	199
COG1291	259897	26271
COG1292	120956	78914
COG1293	248399	75887
COG1294	170774	83912
COG1295	518865	100865
COG1296	205874	72388
COG1297	391362	151244
COG1298	730319	75957
COG1299	81120.1666666666	49318.1666666667
COG1300	22279	10407
COG1301	1082778	226483
COG1302	129373	41247
COG1304	48653	31698
COG1305	667438	92681
COG1306	114064	29541
COG1307	392575	92113
COG1309	761160	181209
COG1310	24785.5	12331
COG1311	2696	1193
COG1312	349237	118889
COG1313	153809	39090
COG1314	147744	7820
COG1315	170812	47596
COG1316	334193	155241
COG1317	324017	23110
COG1319	55209.5	21588.5
COG1320	9072	4090
COG1321	289216	34830
COG1322	679771	152224
COG1323	125523	37084
COG1324	5286	4039
COG1325	1152	268
COG1327	225848	30765
COG1328	1785516	438015
COG1329	52978	26178
COG1330	875466	48033
COG1331	1093	0
COG1332	16343	13908
COG1334	131832	6492
COG1335	139498	69607
COG1336	32843	2215
COG1337	12076	9658
COG1338	267645	27829
COG1340	1348	92
COG1342	71288	27217.5
COG1343	47388	10866
COG1344	2293848	273133
COG1345	601109	54147
COG1346	271320	64479
COG1347	388458	48713
COG1348	13627	8085
COG1349	362955	137495
COG1350	248877	96522
COG1351	296972	60431
COG1352	15857.5	4009
COG1353	56074	33291
COG1354	157905	49824
COG1355	13030.5	6034
COG1357	36338	45253
COG1358	53879	12488
COG1359	17715.5	8810
COG1360	542276	83998
COG1362	772869.5	176992
COG1363	147771	59871
COG1364	153762	53302
COG1366	82064	24001
COG1368	1397237	374441
COG1370	41	49.5
COG1371	476	72
COG1372	2386.5	362
COG1373	10060751	2408648
COG1376	303935	61334
COG1377	439764	45717
COG1378	59970	10664
